Estado,Sumatoria,Mediana,Varianza
Healthy,3.2821096254996266e-05,4.688861236632219e-07,0.0005832446313364145
Healthy,1.3041763116940464e-05,1.3808344939880759e-08,0.00014980109629610347
Healthy,2.6146942229018858e-05,3.781191056342736e-08,0.00032112372000951515
Healthy,1.3261226441703307e-05,1.4846883081311697e-08,0.00017508502033402283
Healthy,2.2970697686749735e-05,3.226942247498713e-08,0.0002658962328261354
Healthy,0.0004281615536966993,1.3974312068391327e-06,0.005690051493495145
Healthy,0.0005223822894620795,2.1052617231274113e-06,0.00727170858790226
Healthy,0.0005170801244407919,2.2806508750694726e-06,0.006967301312515809
Healthy,0.00018463710456551236,7.002596957608885e-07,0.002495516067156584
Healthy,0.0005048747015693384,1.698638347293662e-06,0.006979678616963354
Healthy,0.00018405079875679581,7.103392217441042e-07,0.0024554415840223336
Healthy,0.00014481461474603319,6.756104256979716e-07,0.0020482215556004765
Healthy,0.0005052886981616332,2.284645463481768e-06,0.006778675762241353
Healthy,0.00033703152732953817,1.642260513672781e-06,0.004663708464863919
Healthy,4.1446411504537655e-05,2.2796781427445356e-07,0.0005539198795958317
Healthy,5.835026885355938e-05,3.435932974692588e-07,0.000774769846358642
Healthy,6.087691502475038e-05,3.933685168513686e-07,0.000818444947242029
Healthy,5.559047127099502e-05,2.7320184380006455e-07,0.0007437879749761964
Healthy,5.91336736883784e-05,3.3692486803151387e-07,0.0007702444269082404
Healthy,4.242272957062589e-07,2.5619838926156742e-11,4.6497350852611985e-06
Healthy,4.542644941502549e-07,7.994494687019998e-11,4.884144284299811e-06
Healthy,4.5450053437105716e-07,1.1483308263946472e-10,4.950918167704397e-06
Healthy,4.264540192992609e-07,6.317699792140783e-11,4.735275722247747e-06
Healthy,4.4441415953279065e-07,5.682182006993484e-11,4.880326696542971e-06
Healthy,3.506653368268615e-07,4.165127348832718e-11,3.7783090884121466e-06
Healthy,3.3019506560396787e-07,4.160377694484479e-11,3.6265703960152647e-06
Healthy,1.6030912034679045e-07,6.480777518983625e-10,2.0328664375101186e-06
Healthy,1.4619511820833998e-07,3.4965934710924257e-10,1.753942728514224e-06
Healthy,1.750731921424094e-07,3.4235632637703136e-10,2.020336545832622e-06
Healthy,1.2334430501091494e-07,3.923045538634071e-10,1.4603153331057957e-06
Healthy,1.5904366108787312e-07,4.898910901961846e-10,1.8843362748346593e-06
Healthy,1.5217227989677056e-07,4.997959057540746e-10,1.9274278323895574e-06
Healthy,1.6480388694248767e-07,7.328985412278221e-10,2.1334721845844408e-06
Healthy,1.882547032590698e-07,3.8970398521146043e-10,2.178021543150382e-06
Healthy,1.4343517449049477e-07,5.506585935800651e-10,1.735249019784268e-06
Healthy,1.5910539419352354e-07,7.200459435492047e-10,2.02437664922306e-06
Healthy,2.6286763406082995e-07,9.709326716682347e-10,3.3045843344993914e-06
Healthy,1.0904929263163642e-06,1.6508011011133508e-09,1.2474468835823637e-05
Healthy,9.79989095635017e-07,1.441312614806359e-09,1.1150065274434788e-05
Healthy,8.164641928987822e-07,1.0728534784395968e-09,9.048898536498228e-06
Healthy,6.388807944221298e-07,1.1010125877357379e-09,7.8654781835536e-06
Healthy,7.304892701253469e-07,1.307874339611496e-09,8.752505480216503e-06
Healthy,6.159618982734202e-07,8.425631374349783e-10,7.087194050713722e-06
Healthy,5.159388600710551e-07,7.321199016657467e-10,5.738521838447867e-06
Healthy,3.7817584610696976e-07,6.587856570538567e-10,4.349619962492171e-06
Healthy,4.188688100742987e-07,8.050825375251653e-10,4.743218112436561e-06
Healthy,5.472027795731987e-07,8.595402568738904e-10,6.318688345693716e-06
Healthy,4.821951655571212e-07,7.981409150217493e-10,5.505442712322561e-06
Healthy,1.7632564972433378e-07,4.5277302761347623e-10,2.204132520306252e-06
Healthy,1.805658694680915e-07,7.507159823210796e-10,2.31788688977023e-06
Healthy,2.7600502404957273e-06,3.427825779877258e-09,3.225202270050697e-05
Healthy,2.354552479829421e-06,6.170068837319913e-09,2.8748220990428942e-05
Healthy,2.0001939463821124e-06,2.815694952817448e-09,2.3926953459793117e-05
Healthy,1.6874847115764845e-06,2.75176732255937e-09,2.0416806323031912e-05
Healthy,7.920103801543043e-07,1.656887638204214e-09,1.0165993673801958e-05
Healthy,2.120166236099809e-06,2.8027864612232197e-09,2.499259314944854e-05
Healthy,8.009963609332353e-07,7.343605646020057e-10,1.0242886601919573e-05
Healthy,3.174477308959982e-06,5.6948438867798735e-09,3.948620371774768e-05
Healthy,3.533635811154691e-06,8.114343931678276e-09,4.4061971793809754e-05
Healthy,2.3752340914117065e-06,4.5084499662640956e-09,2.843556169161962e-05
Healthy,1.0972059081771272e-06,1.2735379546898433e-09,1.3743881023484218e-05
Healthy,1.2531025116505e-06,2.192125291873315e-09,1.4629515186577142e-05
Healthy,9.377199764623606e-07,1.30607972280317e-09,1.1557459968037274e-05
Healthy,6.2940027177453956e-06,1.4285559475386133e-09,7.105347114179048e-05
Healthy,7.929014356435825e-06,1.112283046952669e-08,9.354654470611542e-05
Healthy,9.41584017308735e-06,8.519661697089923e-09,0.00010956927866054041
Healthy,8.751529050477872e-06,7.365105836368151e-09,0.0001002538486083805
Healthy,7.826564792994705e-06,4.292081659537936e-09,9.130321415592802e-05
Healthy,1.6985604758848534e-06,4.330154181163765e-10,1.8977352368500258e-05
Healthy,8.529062939075309e-07,5.096202325614772e-10,9.680656044536093e-06
Healthy,2.764627754475733e-06,1.235470291153865e-09,3.0305757230973358e-05
Healthy,2.5435076018604235e-06,9.33553262395185e-10,2.6431622105694675e-05
Healthy,1.365768669713798e-06,5.76300710393852e-10,1.4424517012080281e-05
Healthy,1.5091828768233893e-06,3.666045546060057e-09,1.787601659291058e-05
Healthy,2.5682670706140606e-06,1.6751840386513986e-09,2.8578558935712018e-05
Healthy,2.5518932580852314e-06,1.7155233484482248e-09,2.8504580677988752e-05
Healthy,2.7283266216430718e-06,2.845496286101302e-09,3.030211782983499e-05
Healthy,5.838886521000397e-06,5.346830411133585e-09,6.649481731801647e-05
Healthy,4.724436407240775e-06,4.445698295826755e-09,5.487307093020081e-05
Healthy,3.975985434359284e-06,5.8523393672307205e-09,4.7683188597023155e-05
Healthy,2.7743702424740423e-06,2.444125127812934e-09,3.204301736358786e-05
Healthy,1.2223180643400029e-06,1.4550346179811003e-09,1.5087356287809598e-05
Healthy,6.713993815679668e-06,4.734953776420453e-09,7.421269740666832e-05
Healthy,2.8279440668072495e-06,2.1308253135424777e-09,3.144026402398483e-05
Healthy,1.4932247651917058e-07,2.7241179567203272e-09,4.892714421831174e-06
Healthy,1.736524236193071e-07,3.251991563804981e-09,5.74279726520682e-06
Healthy,1.9777187427682098e-07,3.862219507324708e-09,5.919481163761586e-06
Healthy,1.8735498904996617e-07,3.886254703301384e-09,5.708609878322482e-06
Healthy,1.8019092335457423e-07,3.0746535517066815e-09,5.790313309941043e-06
Healthy,2.2939584783632235e-07,3.1970883456881453e-09,6.022834322262301e-06
Healthy,2.4504927618173664e-07,3.349643803794748e-09,6.878270077337773e-06
Healthy,2.7539198621768205e-07,3.844716142205325e-09,7.030400210299568e-06
Healthy,4.845554040688044e-07,4.15173773062703e-09,1.092987150952124e-05
Healthy,3.675993982234968e-07,3.996185545683391e-09,8.493090877184889e-06
Healthy,5.567926534751174e-07,4.651391738221036e-09,1.1544060377422076e-05
Healthy,5.606103620789906e-07,4.893454089741304e-09,1.2101058696617386e-05
Healthy,5.777317359602187e-07,5.297202852645102e-09,1.2775612673813288e-05
Healthy,4.299094389633752e-07,4.5762755866365664e-09,1.0240380652445779e-05
Healthy,4.113148177963801e-07,4.983926404938558e-09,1.0247385537235966e-05
Healthy,5.160177520572839e-06,5.019197609259309e-09,5.8330407646298376e-05
Healthy,4.940491577753358e-06,5.513345108604646e-09,5.7192822591076266e-05
Healthy,6.201456563703709e-06,6.6699553527332895e-09,7.06963700634223e-05
Healthy,1.156067718507465e-06,1.5512975889499526e-09,1.3910293102226857e-05
Healthy,1.6607250525848257e-06,1.970298859400708e-09,2.0107683724195424e-05
Healthy,1.9044837550725956e-06,1.4110980353152857e-09,2.2684762502460882e-05
Healthy,1.6098054143559001e-06,2.8143126389705056e-09,1.9909076718754513e-05
Healthy,6.616257729689409e-06,1.1081196129500617e-08,7.940258403917092e-05
Healthy,5.81223824440987e-06,7.79861510147688e-09,6.812293821681299e-05
Healthy,6.11616817683125e-06,1.082810911822756e-08,6.993040262038655e-05
Healthy,4.868252390358121e-06,5.099003471538248e-09,5.636117230699336e-05
Healthy,5.285855814309061e-06,6.863643881297071e-09,6.0348593107198987e-05
Healthy,4.346297021560379e-06,6.557262824027957e-09,5.094131989971012e-05
Healthy,6.997827723475958e-06,1.008981734438006e-08,8.373048705722247e-05
Healthy,1.0579115741440386e-05,1.4527884023827395e-08,0.00012144657048993166
Healthy,8.763222910528366e-06,1.5592564086522344e-08,0.00010297663248890948
Healthy,2.7644219160678487e-06,1.0322012881172415e-08,3.49884990539123e-05
Healthy,1.4296600309187642e-07,1.4405145639112746e-10,1.6955994611676723e-06
Healthy,5.337935949201121e-08,2.214008171473612e-11,5.617041837617078e-07
Healthy,1.0536600580729605e-07,8.554639519600007e-11,1.216504609128661e-06
Healthy,1.6845797841286102e-07,1.0840453738172953e-10,1.80052347021659e-06
Healthy,4.6668695028943805e-07,5.909270891942734e-10,5.564092669725132e-06
Healthy,3.164148401585276e-07,8.999186636799733e-10,4.1168499141418405e-06
Healthy,3.393535853869929e-07,1.0694161420203611e-09,4.074514229514289e-06
Healthy,1.1613376371932059e-07,1.8804447972332427e-10,1.3229884086361314e-06
Healthy,6.040891650531038e-07,8.191855761694863e-10,6.94355551139552e-06
Healthy,4.531968320139729e-07,5.225930899334495e-10,5.1055655470581034e-06
Healthy,9.3636895832846e-07,8.926125600071347e-10,1.0612290321845682e-05
Healthy,9.763959794001396e-07,5.225707985170675e-10,1.0720144905555155e-05
Healthy,3.216684185539499e-07,3.5766601406448757e-10,3.6521351407248532e-06
Healthy,6.305352946542187e-07,8.258138644346613e-10,7.246844284915637e-06
Healthy,6.692058030933283e-07,4.306058741900933e-10,7.327096482848334e-06
Healthy,2.789747023224909e-07,6.762801182727103e-10,3.319266882669829e-06
Healthy,2.5973401958023555e-07,6.771221369359365e-10,3.1091507804800796e-06
Healthy,2.4578274749428325e-07,7.632945693843798e-10,3.0340558550310886e-06
Healthy,2.712060959413304e-07,6.52752278939701e-10,3.1916777438869614e-06
Healthy,7.62180122951489e-08,3.642324951552913e-10,9.961359948300681e-07
Healthy,8.82187317079133e-08,3.6444146787743714e-10,1.0944925718948366e-06
Healthy,1.1196722017451972e-07,4.1429819536408906e-10,1.3763609120741789e-06
Healthy,9.707006980972315e-08,4.0516164299189593e-10,1.2358430430973148e-06
Healthy,6.175202862818142e-08,3.0745753151103445e-10,8.010783374379508e-07
Healthy,1.678774171274381e-07,1.7996520375109827e-10,1.938878379351913e-06
Healthy,2.7693047598835156e-07,4.736379017408242e-10,3.3032204812401563e-06
Healthy,1.0170093773506337e-07,3.394240160047733e-09,3.977662994173198e-06
Healthy,1.1498115625066288e-07,3.4486207575110546e-09,3.846566024035976e-06
Healthy,1.1217681796819336e-07,4.06705615013955e-09,4.313133819025902e-06
Healthy,3.8547553297261106e-08,4.939629388571835e-10,6.453549672309719e-07
Healthy,9.469945615290093e-09,6.447536655240272e-11,1.4454403505830903e-07
Healthy,1.461936702948892e-08,1.841713723517817e-10,2.5822562820145877e-07
Healthy,1.1603031901509945e-08,1.432361545695247e-10,2.0597841839432642e-07
Healthy,9.699416349627311e-09,1.1339289378921144e-10,1.708173915811884e-07
Healthy,1.315140201127928e-08,2.255806464518795e-10,2.4874973603928327e-07
Healthy,3.398977656727051e-07,5.144089607383883e-09,5.842027638251359e-06
Healthy,2.522411743443705e-06,3.5943154491924134e-08,4.132457974351119e-05
Healthy,1.3575621756463818e-07,1.1526803081477469e-10,1.5242299594735222e-06
Healthy,1.4779463108823541e-06,7.667789310699881e-09,2.0147785823925525e-05
Healthy,2.463280239429658e-06,1.495251123220561e-08,3.738657945689404e-05
Healthy,2.608655907581002e-06,3.142514453611691e-08,5.0604699323729607e-05
Healthy,3.007542991355651e-08,7.58442442379756e-11,3.731180550601497e-07
Healthy,3.3200246002287523e-08,1.3954483012035057e-10,4.2634419732445525e-07
Healthy,3.2114334268212506e-08,9.206427132349903e-11,4.1248327814409394e-07
Healthy,2.6998539737937067e-08,7.462055709277725e-11,3.4878806648673103e-07
Healthy,3.049731987516864e-08,8.43384300395556e-11,3.892869280498062e-07
Healthy,2.7728220117216243e-08,7.748366154296515e-11,3.437244669303822e-07
Healthy,2.5137522003618617e-08,5.799815917345127e-11,3.2365709833486514e-07
Healthy,2.7789615719037245e-06,3.678472874462862e-09,3.2718757081403036e-05
Healthy,2.2757726304276275e-06,3.1945538589305722e-09,2.760261041891098e-05
Healthy,2.422378492438593e-06,2.859281470631712e-09,2.8579688390810137e-05
Healthy,2.6713913350134348e-06,4.8950047707581e-09,3.211925286619213e-05
Healthy,2.958993928410459e-06,3.9578998534429765e-09,3.5930009163093925e-05
Healthy,3.4021825398078912e-06,4.0004453988457695e-09,3.976243851751459e-05
Healthy,4.981074964796413e-06,6.393339977642011e-09,5.5445565314247374e-05
Healthy,3.5101520051366333e-06,3.4095714597327575e-09,3.93547095084066e-05
Healthy,3.270129459237179e-06,3.884456382926351e-09,3.797819441972488e-05
Healthy,2.5674138513694475e-06,3.706487473765216e-09,3.0185165491065885e-05
Healthy,2.89541314047299e-06,4.781233449703952e-09,3.507598815372715e-05
Healthy,4.1837843844489204e-06,1.6343278385100835e-08,5.477615923017758e-05
Healthy,3.3526471756536354e-06,5.671049387851648e-09,4.125151649716424e-05
Healthy,3.2235160783597457e-06,4.161589384436036e-09,3.836255244313904e-05
Healthy,3.271483707087347e-06,1.0913666665578555e-08,4.287466994518924e-05
Healthy,5.266098093698271e-06,1.5666258800816698e-08,6.476863197811012e-05
Healthy,3.959496185092758e-06,1.2364153426143205e-08,5.1834993023564716e-05
Healthy,3.578788529817405e-06,8.133030597846297e-09,4.5404699046773e-05
Healthy,5.1022281711282694e-06,1.066891803219063e-08,6.096815824478615e-05
Healthy,2.184351878177021e-06,2.3270429950254764e-09,2.493081848535205e-05
Healthy,1.7177912828004993e-06,1.2359176735129097e-09,1.9935590449757055e-05
Healthy,1.8802257924305695e-06,1.8109294211694801e-09,2.1782147268894805e-05
Healthy,1.6881855183123542e-06,1.3518216105016771e-09,1.9418576374794703e-05
Healthy,1.8229772137240196e-06,2.161406793692319e-09,2.0969496791475706e-05
Healthy,1.5074364160201275e-06,1.6173372176880736e-09,1.749441929513304e-05
Healthy,1.6726062990480661e-06,1.7524494132316304e-09,1.973087958915819e-05
Healthy,1.3167196817808146e-06,9.970355785932068e-10,1.5431894566279243e-05
Healthy,1.250901304736969e-06,9.31566038106968e-10,1.5409009629399408e-05
Healthy,1.5489343297551106e-06,1.1732496792672746e-09,1.8097147320416906e-05
Healthy,1.3517641751703693e-06,8.659541023490407e-10,1.605993210467659e-05
Healthy,1.843935500361084e-06,2.4310225295654862e-09,2.1097002200591117e-05
Healthy,3.331598751292884e-06,2.583677206480612e-09,3.7030388029756096e-05
Healthy,1.7829664984824432e-06,1.1576909857250498e-09,2.0615454840888818e-05
Healthy,1.8274187092414078e-06,1.7771753931808323e-09,2.2045349488497814e-05
Healthy,1.5177508572960256e-06,4.104792392143286e-09,1.9842919433876586e-05
Healthy,2.701737280614341e-06,5.419544378839481e-09,3.2485845069150573e-05
Healthy,3.84565826905291e-06,7.669249862738492e-09,4.5588861166456245e-05
Healthy,3.8990951398781274e-06,7.050456191053504e-09,4.669107517077878e-05
Healthy,5.122163315264025e-06,4.839388792117694e-09,6.020658023328123e-05
Healthy,1.5884490901934813e-06,6.294900167830928e-09,2.101411086120122e-05
Healthy,1.1463814616715702e-06,2.1544908558201043e-09,1.4461720269128485e-05
Healthy,7.954745694546497e-07,1.177633628373885e-09,1.041662292731391e-05
Healthy,1.443537510753856e-06,2.645949678894217e-09,1.7510273550862978e-05
Healthy,1.0265437910605192e-06,2.182904965162589e-09,1.3337362762143786e-05
Healthy,1.1454350520548324e-06,2.4345071931981377e-09,1.427394488741791e-05
Healthy,8.807186624814937e-07,2.356307748668101e-09,1.1465675391333155e-05
Healthy,8.784407657608234e-07,2.3868392398644904e-09,1.1686826820258401e-05
Healthy,6.908924934739713e-07,1.5300563696912116e-09,9.127585206804296e-06
Healthy,9.421083224624108e-07,1.66887202426288e-09,1.2397761368339479e-05
Healthy,7.669085926712552e-07,2.117839150692026e-09,1.0296181200429813e-05
Healthy,1.0611446556387325e-06,3.5243196601794496e-09,1.3473640306497153e-05
Healthy,8.946091387585915e-07,3.0881607287243113e-09,1.2145934232832462e-05
Healthy,1.6515526344945456e-06,1.2141631969908308e-08,2.78707046606091e-05
Healthy,2.2022436057076913e-06,1.067004681619515e-08,3.128128449551584e-05
Healthy,1.5487877397738857e-06,7.174577176531841e-09,2.2526006926331278e-05
Healthy,1.1795312504998066e-06,6.5651803985463814e-09,1.8130810414276533e-05
Healthy,2.608050597882561e-06,9.269841683481096e-09,3.536496193951225e-05
Healthy,1.3424442557644296e-06,5.537701937537655e-09,1.8168706429868388e-05
Healthy,1.989163299764035e-06,7.298573109947787e-09,2.7025604963617548e-05
Healthy,1.6339963356165386e-06,7.881986154666586e-09,2.3423284833549365e-05
Healthy,3.2192904005954122e-06,9.518062187616532e-09,4.289740345662583e-05
Healthy,2.228572332263032e-06,9.662466730847925e-09,3.391539990713831e-05
Healthy,1.5157214047904606e-06,8.12988585367275e-09,2.1489925632285698e-05
Healthy,2.1278723127143054e-06,5.330645462866082e-09,2.6797211935642007e-05
Healthy,1.3611418871179989e-06,5.327437606213916e-09,1.872777421575954e-05
Healthy,3.72834062827392e-06,1.1546147702685603e-08,4.564530000959716e-05
Healthy,2.8294314591772732e-06,7.429313411660632e-09,3.472816807543748e-05
Healthy,9.924959590351812e-07,1.1426862760875206e-09,1.15608002978417e-05
Healthy,1.659301209489841e-06,4.071948998426494e-09,2.0372203080132017e-05
Healthy,1.5088734269635282e-06,2.3921759036655585e-09,1.8081746009664953e-05
Healthy,1.256375672436663e-06,3.0291981453178137e-09,1.5225840515132372e-05
Healthy,1.606218868744638e-06,3.653324224363686e-09,1.933952604736734e-05
Healthy,1.6404870055729672e-06,2.196144042874899e-09,1.9625553341672554e-05
Healthy,1.4172701293198044e-06,2.847817940041102e-09,1.7149514983125535e-05
Healthy,1.2907200084150543e-06,3.0330039868893554e-09,1.58896941871274e-05
Healthy,1.3277578004740103e-06,3.2492374790900655e-09,1.6245050312637406e-05
Healthy,1.1173420555109356e-06,2.3769089751499735e-09,1.371095724470261e-05
Healthy,1.3457679986707057e-06,1.9794204508437936e-09,1.5455915090007256e-05
Healthy,1.210682962192977e-06,1.914823734806951e-09,1.4083958845793128e-05
Healthy,2.9821654214249893e-06,6.317081669307751e-09,3.611292250127808e-05
Healthy,2.08838986031382e-06,9.782892445781121e-09,2.958232384046375e-05
Healthy,2.4198975971969453e-06,8.129413209225194e-09,3.1766557888075824e-05
Healthy,1.1731165540880677e-06,3.0723790570002494e-09,1.5213025399684478e-05
Healthy,1.7057245713655664e-06,4.923751205207858e-09,2.4767891354013584e-05
Healthy,1.9384923482171665e-06,5.500273957819933e-09,2.7063921506486845e-05
Healthy,2.6160512439944104e-06,6.90702125351057e-09,3.5223864277291104e-05
Healthy,2.326865393487487e-06,5.8872447181887615e-09,3.136613386686997e-05
Healthy,2.346512324371234e-06,6.245572126762519e-09,3.1837270293889105e-05
Healthy,1.725734049784711e-06,6.313701892253503e-09,2.493297313287465e-05
Healthy,1.8522179017829298e-06,4.3510179154383206e-09,2.6018831998964634e-05
Healthy,2.3414665171659667e-06,5.670117593916935e-09,3.0750052925208075e-05
Healthy,2.2322082866320494e-06,6.327978960390297e-09,3.0104729408081185e-05
Healthy,2.348500841207568e-06,5.2439710701585565e-09,3.139617333151278e-05
Healthy,3.649573716542068e-06,1.871002731515203e-08,5.6806456038350845e-05
Healthy,1.717445269127596e-06,2.4540127675153178e-08,4.017506771023611e-05
Healthy,1.7234426727210545e-06,1.3096588287922237e-08,3.0361493889024932e-05
Healthy,1.339580267947119e-06,9.279909031931329e-09,2.3318218932937815e-05
Healthy,1.1514732591210236e-06,8.362191013836082e-09,2.190277475411133e-05
Healthy,1.276487015998661e-06,9.754753384765672e-09,2.292317995348813e-05
Healthy,1.5457887848299371e-06,5.588020853159624e-09,2.3479065901329854e-05
Healthy,1.528577557479244e-06,4.560165162184058e-09,2.389956293933663e-05
Healthy,1.2227546898225095e-06,4.700453609510736e-09,2.0604429170762355e-05
Healthy,1.0426517067596502e-06,1.885619822287597e-08,2.7606313540974586e-05
Healthy,6.347378778757085e-07,1.0679318975706827e-08,1.6379107873376796e-05
Healthy,2.7880538351198094e-07,4.429993640413716e-09,7.441467056843757e-06
Healthy,4.771179915948232e-07,8.522805916217818e-09,1.2850726557324247e-05
Healthy,3.1249239266218983e-07,6.7794447439180216e-09,9.078084182479948e-06
Healthy,1.446975390778888e-06,3.311683651032578e-08,4.0721080512618184e-05
Healthy,1.6424489350028948e-06,3.4096820760185355e-08,4.4955136838160404e-05
Healthy,1.7775753576133425e-06,4.3277860522930686e-08,5.079381373408147e-05
Healthy,1.6463407491039086e-06,3.565440720575368e-08,4.615980365962234e-05
Healthy,1.659588727811102e-06,3.231052661040906e-08,4.5554491582791825e-05
Healthy,1.1932315396000733e-06,2.1808020526030524e-08,2.8575561165855486e-05
Healthy,2.014993042729748e-06,4.008926682000997e-08,5.2607706851115e-05
Healthy,1.6330532485002766e-06,3.440396253905887e-08,4.7382031689691495e-05
Healthy,1.9332904950085555e-07,1.256183506243098e-10,2.2979714654783064e-06
