Estado,Sumatoria,Mediana,Varianza
Healthy,4.5643481719787364e-07,1.63114445348946e-09,5.200901440064722e-06
Healthy,3.921233574456972e-07,1.0640242739837016e-09,4.5844092133709165e-06
Healthy,1.5362429770967987e-06,8.559396061975662e-09,1.7593433872278205e-05
Healthy,1.2160405378383056e-06,8.915542598827091e-09,1.4057770788345725e-05
Healthy,1.086756936691192e-06,6.164402130970294e-09,1.2636766507768343e-05
Healthy,7.657230425547315e-07,4.902300442024878e-09,9.232353190378593e-06
Healthy,6.689821400493732e-07,3.4768332400194522e-09,7.618531745083592e-06
Healthy,2.608170996257947e-07,1.2622632106441944e-09,3.076297990200228e-06
Healthy,6.718869770390854e-07,3.801918297047606e-09,7.943040993145573e-06
Healthy,4.0652138325274225e-07,2.6947385549005092e-09,4.6892160002960545e-06
Healthy,5.941973841687436e-07,3.759037978626693e-09,7.12468639840034e-06
Healthy,5.37895998235596e-07,3.061445112293996e-09,6.458240946210322e-06
Healthy,1.7511629880608959e-07,1.641727023759178e-09,2.141082884824886e-06
Healthy,1.6074122584932326e-07,1.085459515715769e-09,1.8457178234894295e-06
Healthy,7.372574184844409e-06,2.0132530771697817e-07,0.0003190471822977574
Healthy,9.385194271435796e-06,2.1173117838429675e-07,0.00033136374642924734
Healthy,5.817624535037805e-06,1.3039603663550243e-07,0.00019747821733236362
Healthy,5.100937256574844e-06,1.1307786042604031e-07,0.000163575122679246
Healthy,5.311987223365701e-06,1.2911319877772016e-07,0.00020266196943221804
Healthy,5.791390052466692e-06,1.4191000737385856e-07,0.0001959444212440496
Healthy,3.260346716848588e-06,7.923825471317082e-08,0.00011658984282233232
Healthy,1.708311019177098e-06,7.636483188567624e-10,1.8484366135103296e-05
Healthy,3.7410326413480954e-06,4.881030251276505e-10,3.953219624276709e-05
Healthy,0.00016295128889928697,2.0084840106156924e-07,0.0017806291555797237
Healthy,0.0010149736368833668,2.226981050150031e-06,0.0113215833592136
Healthy,0.0006263569036872381,9.334751491861187e-07,0.007282358383489149
Healthy,0.000966081201865576,2.223160151473056e-06,0.010974808910141477
Healthy,0.0010424984930928944,2.6647276368706406e-06,0.01171221923553325
Healthy,0.0005546487237946189,1.221447256994762e-06,0.0062691962615599155
Healthy,0.00046204912103950174,8.229509758928038e-07,0.005230901367970404
Healthy,2.6337044465047206e-05,2.620563746224898e-07,0.0003300019946425225
Healthy,3.193821292911647e-05,3.5326534553047433e-07,0.0004095007618752845
Healthy,2.5844514006820517e-05,2.5694913500891764e-07,0.00033517166412701374
Healthy,3.0449356420933402e-05,2.902754434994466e-07,0.0004012848796101343
Healthy,3.5764062452093076e-05,3.425744206116532e-07,0.0004484983047345219
Healthy,0.0001271819238369464,1.8076124069201142e-07,0.0014007041783177469
Healthy,0.00010813455559537849,1.6675016294235193e-07,0.0011770648305531478
Healthy,0.00011110942442283525,1.6750595026495473e-07,0.0012188327170399133
Healthy,0.00015496277576444557,2.405003152721718e-07,0.0016832199797208957
Healthy,4.9482923639462655e-05,3.434082360717713e-07,0.0006079569249742225
Healthy,6.657900681280054e-05,4.542594819027553e-07,0.0008132456108256781
Healthy,4.3306766900473534e-05,3.3706858737492325e-07,0.0005302425261707723
Healthy,3.799669598105484e-05,2.54552653074078e-07,0.0004688178897326808
Healthy,5.191799768447321e-05,3.2032695301677207e-07,0.0006304646971109397
Healthy,6.349523436432864e-05,4.0306993423452055e-07,0.0007785141774033615
Healthy,5.476553441890544e-05,4.551802348173513e-07,0.0006882788246343223
Healthy,1.7762746090767052e-05,1.2839927346793754e-08,0.00019554056437557466
Healthy,3.395299160367537e-05,2.53710060057236e-08,0.00038922073617595707
Healthy,1.791915026746058e-05,1.33170272076593e-08,0.00021936656660851003
Healthy,2.8423809563965732e-05,2.577376009992808e-08,0.00030867202447134814
Healthy,0.0006544829277123959,1.28261414458499e-06,0.007348764609021743
Healthy,0.0008356193691064412,1.981322226168647e-06,0.009555318213711717
Healthy,0.0008453092843366514,2.0033872103967288e-06,0.009426439390719472
Healthy,0.00028437096317785783,6.282048726257197e-07,0.003208472665700316
Healthy,0.0007855654734694558,1.60586070297203e-06,0.009013976231863124
Healthy,0.0002813155611366279,5.661372882614267e-07,0.0031607906402338895
Healthy,0.0002186190624850044,5.305934199224865e-07,0.002571998434485077
Healthy,0.0007596790261326067,2.0285846500101915e-06,0.008569386307379393
Healthy,0.0005087995002456636,1.1358546832883891e-06,0.005874405766769883
Healthy,5.428380507333628e-05,1.4679041013345768e-07,0.0006429878057193184
Healthy,8.497449798410568e-05,2.5766130614835297e-07,0.0009797469156732554
Healthy,9.116112341698127e-05,3.2310582890109143e-07,0.0010426033671330794
Healthy,7.926440329289591e-05,2.384717435464739e-07,0.0009332632407185663
Healthy,8.614060646220702e-05,2.631961530342983e-07,0.0009810556127495661
Healthy,1.1931617726861912e-07,2.3366118048530254e-11,1.323715980270215e-06
Healthy,2.1368539392258738e-07,7.277265445250731e-11,2.3327629028449444e-06
Healthy,2.4237066918495336e-07,8.928054908992928e-11,2.616376038141262e-06
Healthy,1.777075247391515e-07,4.3932174095251494e-11,1.9575259388017215e-06
Healthy,1.723757797101981e-07,4.6307666712305636e-11,1.904988020786188e-06
Healthy,1.0929565839898928e-07,3.621353472269324e-11,1.2121248701989553e-06
Healthy,1.0996228399164826e-07,3.487905825862456e-11,1.2066813293077207e-06
Healthy,1.0966754015389957e-07,5.162318387196016e-10,1.3304249662033848e-06
Healthy,1.501527730782716e-07,2.9117213439562967e-10,1.656565589099721e-06
Healthy,1.6533353167510994e-07,2.6616156648364224e-10,1.8017894393795694e-06
Healthy,1.190467347467347e-07,2.8967404167309733e-10,1.3321302914248832e-06
Healthy,1.4887010551220436e-07,4.181867098011111e-10,1.6467739139262608e-06
Healthy,1.7802118233297172e-07,3.9035474299069536e-10,2.095085615988507e-06
Healthy,1.052100897144965e-07,6.319759009249594e-10,1.286201929182496e-06
Healthy,1.2078989521599716e-07,3.3369541133679937e-10,1.348605384544578e-06
Healthy,1.0523448110508587e-07,4.604058138333615e-10,1.183587427572873e-06
Healthy,2.0033634061609075e-07,6.361938951947508e-10,2.2371505939681754e-06
Healthy,1.585664243896772e-07,9.010942154115995e-10,1.952092607136971e-06
Healthy,3.194803250042658e-07,1.469351076979474e-09,3.698927453463821e-06
Healthy,3.014401437073859e-07,1.1608014335249027e-09,3.6320688847936865e-06
Healthy,3.388849364562549e-07,9.652417222462448e-10,3.8005957183761678e-06
Healthy,2.901418224574765e-07,9.79439520692505e-10,3.3210495372333233e-06
Healthy,3.414636578127212e-07,1.1416821747494683e-09,3.881361937878257e-06
Healthy,2.460704655957918e-07,7.00324742355042e-10,2.8807852338466638e-06
Healthy,2.5527915916542237e-07,5.88604017767111e-10,2.8610298357863487e-06
Healthy,2.2897222609763963e-07,6.185262681859516e-10,2.6426661916301103e-06
Healthy,2.570503395996018e-07,6.785595364884502e-10,2.7971163677058347e-06
Healthy,2.594365627281377e-07,7.687100877165692e-10,2.973656634283172e-06
Healthy,2.0944297148078353e-07,7.431362438999086e-10,2.3850475097199965e-06
Healthy,9.027957368117938e-08,3.956035583649429e-10,1.060317118614289e-06
Healthy,1.163979445930532e-07,6.40356974003348e-10,1.356975602079262e-06
Healthy,2.494502279203199e-06,2.8428726177994343e-09,2.9033171933429697e-05
Healthy,2.4020633071185666e-06,3.3432333590699863e-09,2.7881387503978395e-05
Healthy,2.065970604141863e-06,1.986659353899368e-09,2.3654838271886443e-05
Healthy,1.7235593541995119e-06,2.247081110806829e-09,1.990478948578172e-05
Healthy,7.411056144957654e-07,9.797513355631325e-10,9.191302229706318e-06
Healthy,1.824215794191372e-06,2.1704298909212274e-09,2.066935873785979e-05
Healthy,5.640807285192108e-07,5.256453695319484e-10,7.302773399189847e-06
Healthy,1.87689738232914e-06,4.54889836759366e-09,2.3216484066257313e-05
Healthy,2.1053728340908457e-06,7.008122863214281e-09,2.6007453114250483e-05
Healthy,1.9407238864919922e-06,3.31241858212008e-09,2.273622821089617e-05
Healthy,7.731279744481589e-07,9.816201810246091e-10,9.629783562965236e-06
Healthy,1.0151018481994593e-06,1.5755735861957217e-09,1.1518799466823865e-05
Healthy,6.626345750038267e-07,8.998052079429652e-10,8.291337883030818e-06
Healthy,6.081322876390539e-06,1.438222446325909e-09,6.830494483577817e-05
Healthy,5.987525085396582e-06,8.366830273426376e-09,6.68916832610049e-05
Healthy,7.0605669381502805e-06,6.0852631087478675e-09,7.808285609890935e-05
Healthy,6.624859532164568e-06,5.9375168711349475e-09,7.335799475225878e-05
Healthy,5.687839856303793e-06,3.690299608657555e-09,6.259300585184103e-05
Healthy,9.09426449344853e-07,3.6628889435897667e-10,1.0704905883550235e-05
Healthy,6.591828021984143e-07,3.5246150367710755e-10,7.281965290889304e-06
Healthy,1.4689623063216808e-06,9.316720217044057e-10,1.6611372796953837e-05
Healthy,9.284296380727217e-07,6.459502594693469e-10,1.0459986859023227e-05
Healthy,6.495481523704372e-07,4.2171681173761967e-10,7.159668262800249e-06
Healthy,1.145981402355717e-06,2.9762376486397583e-09,1.3103013300240432e-05
Healthy,1.3402369343116893e-06,1.4344370690403607e-09,1.5079028547559172e-05
Healthy,1.1888259306143864e-06,1.3088320598360966e-09,1.3638375139932257e-05
Healthy,1.5320105354354462e-06,2.167425401842036e-09,1.7416688935998552e-05
Healthy,4.028651825583714e-06,4.194768200474152e-09,4.562851771171121e-05
Healthy,3.583598490268977e-06,3.5269821001119833e-09,4.100718556000756e-05
Healthy,2.9886572721685865e-06,4.843853080132921e-09,3.384061003328976e-05
Healthy,2.0689256415463375e-06,1.987792231445561e-09,2.3479713361232017e-05
Healthy,8.768154699416821e-07,1.1763109624405654e-09,1.0667546038901547e-05
Healthy,3.219856283064617e-06,4.35957401482611e-09,3.7543376055003316e-05
Healthy,1.0992161603089453e-06,1.764185642036629e-09,1.3038264369300309e-05
Healthy,2.7857412971286524e-07,2.4194526338080656e-09,4.371742132500723e-06
Healthy,3.4026161793886645e-07,2.729704778267757e-09,5.1664583401158755e-06
Healthy,3.7942765253774713e-07,3.4170944688401154e-09,5.630533327635878e-06
Healthy,3.542898611289981e-07,3.690115287266042e-09,5.28460588948087e-06
Healthy,3.5155505727170384e-07,2.9325280501187486e-09,5.2313288422330285e-06
Healthy,4.068005278120945e-07,2.9554734406524118e-09,5.691350809117508e-06
Healthy,4.4265103359321375e-07,3.4319759571668073e-09,6.420651897253703e-06
Healthy,4.782605269031719e-07,3.670233732753212e-09,6.629344898161632e-06
Healthy,7.744200804951196e-07,3.8342941618738585e-09,1.0358353953551186e-05
Healthy,6.118933784878976e-07,3.809583849959257e-09,8.089393406449014e-06
Healthy,8.533536385160474e-07,4.4080015455749255e-09,1.1122110243244365e-05
Healthy,8.981665553254134e-07,4.6598243907340596e-09,1.1590239953147671e-05
Healthy,9.115979462756713e-07,4.994526952117241e-09,1.2090800670064525e-05
Healthy,6.998590240296837e-07,4.085296390670111e-09,9.57392585839679e-06
Healthy,6.742787670504344e-07,4.6649184389304875e-09,9.369709096375064e-06
Healthy,2.862142726376335e-06,3.853746933252293e-09,3.244254270887197e-05
Healthy,2.480475468584195e-06,4.543381717370464e-09,2.9448226003366117e-05
Healthy,3.780482556824962e-06,5.403371918860355e-09,4.3791397652628146e-05
Healthy,5.512272909177322e-07,8.595803145908716e-10,7.070265103096674e-06
Healthy,9.174123273703764e-07,1.3407976619027663e-09,1.1416300075115162e-05
Healthy,7.503987945697182e-07,9.970273592574975e-10,1.018195022913887e-05
Healthy,8.050642849773336e-07,1.7121135239292996e-09,1.06791366922587e-05
Healthy,5.763551849694944e-06,8.903859366529574e-09,6.659118975780329e-05
Healthy,4.802467714895451e-06,7.533881843216084e-09,5.489954554621619e-05
Healthy,4.793122735345699e-06,9.739219967730168e-09,5.5019135135577624e-05
Healthy,3.3878070588518928e-06,3.530097803680307e-09,3.948015880598671e-05
Healthy,4.382016159027485e-06,4.989768227661613e-09,5.024030440183268e-05
Healthy,3.7619602764023902e-06,4.0131679009226065e-09,4.331867248772006e-05
Healthy,5.649067082322305e-06,8.111344033552051e-09,6.735537977146373e-05
Healthy,6.067431544830537e-06,1.1025569678396353e-08,7.024765569465663e-05
Healthy,6.280324676951104e-06,1.2117437133881113e-08,7.372910470482413e-05
Healthy,1.924177831381389e-06,6.526231431306776e-09,2.3628527864495778e-05
Healthy,4.041789787751963e-08,1.2603980856001345e-10,4.74878360819089e-07
Healthy,1.673893802325222e-08,1.8658726670233426e-11,1.8731770463300217e-07
Healthy,2.752048515872963e-08,7.385789578071305e-11,3.3047026870410084e-07
Healthy,5.000246100065397e-08,9.625000280612839e-11,5.631240846299508e-07
Healthy,2.722609450249283e-07,4.278116148816792e-10,3.1697032370569283e-06
Healthy,1.3526958510776352e-07,7.266718368187638e-10,1.6542100650851598e-06
Healthy,2.9122220136928347e-07,1.1352431556324025e-09,3.2921058336436625e-06
Healthy,1.0618923856565424e-07,1.6011462898274424e-10,1.1796985069297432e-06
Healthy,4.508427605426186e-07,7.188134011292715e-10,5.011146075398994e-06
Healthy,4.4237412779259975e-07,4.1857152957257233e-10,4.933070866967381e-06
Healthy,7.766622598113801e-07,7.720970807400256e-10,8.467653377186399e-06
Healthy,7.73667790905281e-07,3.6702047388046097e-10,8.453580592013917e-06
Healthy,9.355884782886392e-08,3.7500041801426144e-10,1.0280095640405459e-06
Healthy,2.7301636816197197e-07,6.350018774207318e-10,3.271330790428356e-06
Healthy,2.422731155744668e-07,3.7449754032532776e-10,2.7048240820915895e-06
Healthy,1.6661512778066357e-07,5.688552417240285e-10,1.904541985447451e-06
Healthy,1.528790414853844e-07,5.220865106186828e-10,1.8049461160734366e-06
Healthy,1.3010126343089652e-07,6.522593335099605e-10,1.5003614596145994e-06
Healthy,1.502011944201259e-07,5.789566827750248e-10,1.7351046655344926e-06
Healthy,4.972465190737879e-08,3.309192306166778e-10,5.775100823377022e-07
Healthy,5.312179536295837e-08,2.7840601869672936e-10,6.046326657815116e-07
Healthy,7.892771514012548e-08,3.729022523530387e-10,9.11980287513974e-07
Healthy,6.305354666777318e-08,3.4624260444628314e-10,7.48837988125365e-07
Healthy,5.823787036674091e-08,2.427112367074466e-10,6.667655488804591e-07
Healthy,1.5881596288244727e-07,1.136943125935413e-10,1.7950806277253271e-06
Healthy,3.021535249070567e-07,4.298757151541071e-10,3.343336998736355e-06
Healthy,2.0346317152830775e-07,3.314110091668204e-09,3.904332951287286e-06
Healthy,2.104416773187415e-07,3.2858336473268913e-09,3.828900323628946e-06
Healthy,2.1702719636344016e-07,3.859441317651854e-09,4.209802892902083e-06
Healthy,6.28067992695712e-08,4.3510480685016194e-10,7.592617798704166e-07
Healthy,1.2163079611726772e-08,4.96906154497796e-11,1.5140712602513333e-07
Healthy,2.004766537143131e-08,1.3666699858261295e-10,2.5616943647338603e-07
Healthy,1.6175433899648093e-08,1.1974932133788918e-10,2.0874326508688508e-07
Healthy,1.2012369579225401e-08,7.286490906822286e-11,1.5754838820428744e-07
Healthy,1.978654491447714e-08,1.7930198861841863e-10,2.494425131321081e-07
Healthy,4.6628194598602913e-07,3.279697748440491e-09,5.254990320996976e-06
Healthy,4.044259909255949e-06,3.043596608383744e-08,4.8425398173564905e-05
Healthy,5.452720625126707e-08,1.0248616764161084e-10,5.966506455728487e-07
Healthy,1.0606443160273277e-06,6.928203501456085e-09,1.3028659270476897e-05
Healthy,3.6655983698235625e-06,1.170255815570947e-08,4.277503132597064e-05
Healthy,5.214772516686663e-06,3.105269246412127e-08,6.386970349828708e-05
Healthy,3.307405642331017e-08,4.868405202783414e-11,3.6993945633397003e-07
Healthy,3.655024097798187e-08,8.529869165087711e-11,4.089809192613245e-07
Healthy,3.8104739721615885e-08,7.237678697326927e-11,4.2469042054059e-07
Healthy,3.098962036354927e-08,5.148241450677002e-11,3.4863529516806643e-07
Healthy,3.3932522300376203e-08,5.789836368648347e-11,3.7990073222168797e-07
Healthy,2.9674077890014817e-08,3.9979849303309596e-11,3.3018659606669316e-07
Healthy,2.910432739279825e-08,4.278958960936769e-11,3.252024238144831e-07
Healthy,1.7231103940569012e-06,2.8878438244985956e-09,2.0554955761805714e-05
Healthy,1.645654376035444e-06,2.3024193484869024e-09,1.9526327765692194e-05
Healthy,1.407831681839444e-06,2.1335601539695085e-09,1.6686463869905004e-05
Healthy,1.7335635469672355e-06,2.9561024285101774e-09,2.050206387548128e-05
Healthy,1.756679486153192e-06,3.0091927140014485e-09,2.1480056918422545e-05
Healthy,2.1715426739526834e-06,3.0398984700040824e-09,2.5500486963102576e-05
Healthy,3.2662212352458863e-06,4.252642233219453e-09,3.5816889987072656e-05
Healthy,2.1550400987952975e-06,2.52068599060153e-09,2.4105648752802625e-05
Healthy,1.9686456966072195e-06,2.6782114750595653e-09,2.2831083122195835e-05
Healthy,1.3906874261168257e-06,2.8693006379095797e-09,1.68257749612021e-05
Healthy,1.7648608906170038e-06,3.5048808678736755e-09,2.1270970383452352e-05
Healthy,3.602463732793008e-06,1.1976517043397162e-08,4.34521784970118e-05
Healthy,2.2792594079679466e-06,4.282402509759793e-09,2.771399982525738e-05
Healthy,2.04058870370353e-06,3.3579701686614773e-09,2.4445332760458576e-05
Healthy,2.4960066156105103e-06,7.86573644626845e-09,3.200652933536751e-05
Healthy,3.4957829227660576e-06,1.1356671154285412e-08,4.373697978045705e-05
Healthy,3.6023730067126903e-06,1.0096292834833595e-08,4.3358036330825224e-05
Healthy,2.9658078543051122e-06,6.9062361935352294e-09,3.56237827623821e-05
Healthy,3.5538024122387223e-06,5.763366140236753e-09,4.1345525424015885e-05
Healthy,1.965052438233251e-06,1.6310127711179136e-09,2.20706925178843e-05
Healthy,1.3476039202888226e-06,9.158888897747863e-10,1.552664431082394e-05
Healthy,1.5095131513240412e-06,1.178694589422963e-09,1.7334396546089483e-05
Healthy,1.139528430695465e-06,7.975500659977607e-10,1.3468840150249938e-05
Healthy,1.4817358280980255e-06,1.18800776512414e-09,1.6776113597444463e-05
Healthy,1.0794640050335304e-06,7.282658272551783e-10,1.2371878421463251e-05
Healthy,1.3181414015062814e-06,1.1454476763398594e-09,1.5416051003780632e-05
Healthy,8.995339817093123e-07,6.159273652946863e-10,1.0652895695218702e-05
Healthy,8.524713350139722e-07,5.748633905356977e-10,1.071934264838991e-05
Healthy,1.1319646486148403e-06,7.004815762037143e-10,1.3246077150277391e-05
Healthy,1.2047413499216176e-06,6.188761076565478e-10,1.3919004270403413e-05
Healthy,1.2656081554999098e-06,1.486045864365813e-09,1.4621282629249749e-05
Healthy,1.9348898821546456e-06,1.1244945176159503e-09,2.2244118819025852e-05
Healthy,1.3265092203227305e-06,7.776984344312616e-10,1.5149018698188826e-05
Healthy,1.4088307413814412e-06,9.049396269679362e-10,1.8093744206557603e-05
Healthy,1.0926775768535482e-06,3.222562158942925e-09,1.4103886229372777e-05
Healthy,1.8895840708849998e-06,3.981486436861474e-09,2.2744407776626523e-05
Healthy,2.8742864501999035e-06,5.437720439715657e-09,3.414726768108173e-05
Healthy,2.945073539421426e-06,4.9165547390047065e-09,3.498183020719031e-05
Healthy,2.7784823822537054e-06,3.87505013814312e-09,3.363219812742292e-05
Healthy,1.3477676680641937e-06,5.141497780961219e-09,1.690386136360313e-05
Healthy,8.797736004578091e-07,1.4920035247126698e-09,1.0786946621084206e-05
Healthy,5.895568658358583e-07,7.40376849853305e-10,7.708242728325618e-06
Healthy,1.1918976270220457e-06,1.7107390140999653e-09,1.4070786976697223e-05
Healthy,7.244343237121666e-07,1.7619296701569674e-09,9.392290511066349e-06
Healthy,8.940874884886368e-07,1.7503921871995664e-09,1.0870706808051761e-05
Healthy,6.847983407457142e-07,1.642463669673408e-09,8.701910717958314e-06
Healthy,7.51998228710521e-07,1.7308673405306907e-09,9.696026457101833e-06
Healthy,5.487848812362026e-07,1.0795085765820366e-09,6.994952224141406e-06
Healthy,7.492064752232249e-07,1.2781035795547529e-09,9.452560317861042e-06
Healthy,6.048681194586413e-07,1.4917054000457898e-09,7.865889588026442e-06
Healthy,8.823489453204602e-07,2.1555482711895304e-09,1.0830195870458897e-05
Healthy,8.618106574472388e-07,2.3373408649383053e-09,1.0637150443453087e-05
Healthy,1.9181420974389863e-06,1.0462647409583929e-08,2.644412577819299e-05
Healthy,2.4458594995473716e-06,8.778538206589245e-09,3.0106316843133913e-05
Healthy,1.6549392974182924e-06,5.82886217447304e-09,2.1318877026003197e-05
Healthy,1.1849237672152133e-06,5.14516347646572e-09,1.5630720830439877e-05
Healthy,2.705462849014108e-06,7.15212662280932e-09,3.284824660422943e-05
Healthy,1.388663189791686e-06,4.001083661553508e-09,1.683615148697934e-05
Healthy,2.008572335593583e-06,5.716927137701715e-09,2.4545785656055905e-05
Healthy,1.7767237987632927e-06,6.13527404336662e-09,2.225166842034957e-05
Healthy,2.7472854585958546e-06,6.9229408466156355e-09,3.502217435987939e-05
Healthy,2.1250800063155383e-06,7.572730905877728e-09,2.914927858326513e-05
Healthy,1.3606857766113213e-06,6.337554160717227e-09,1.776018410746664e-05
Healthy,1.444930505208528e-06,3.5267259272892495e-09,1.772155675587225e-05
Healthy,9.920343420096207e-07,3.196057320146803e-09,1.299075146218456e-05
Healthy,2.7884836441787257e-06,5.9694187370676075e-09,3.300424965687876e-05
Healthy,2.179684286998749e-06,3.5570252242827775e-09,2.560102902603275e-05
Healthy,6.487694511199645e-07,8.957064554872699e-10,7.625669717538388e-06
Healthy,1.3157022011463616e-06,3.088088590030053e-09,1.5154574145125305e-05
Healthy,1.005734669694975e-06,1.9580532412864497e-09,1.1922457574388624e-05
Healthy,9.049848235415757e-07,2.1013574541338127e-09,1.10524059276289e-05
Healthy,1.2663648924331682e-06,2.577982259979473e-09,1.4888554353770658e-05
Healthy,1.0590358463816093e-06,1.6519789917041494e-09,1.2658355762861456e-05
Healthy,1.0106768385052286e-06,2.2033672454417455e-09,1.2160976815418712e-05
Healthy,8.819658931788714e-07,2.4907171924331083e-09,1.0501582257800322e-05
Healthy,8.432067060817464e-07,2.519194008295598e-09,1.0238713869594156e-05
Healthy,8.261797195745464e-07,1.7416789786106084e-09,9.873063242831003e-06
Healthy,8.985187132378829e-07,1.4581666385590417e-09,1.0309399902046504e-05
Healthy,8.718138352008073e-07,1.5726693113143628e-09,9.980369066004247e-06
Healthy,2.3680703197091985e-06,5.0809925463855245e-09,2.8376034664952255e-05
Healthy,2.183519324187238e-06,7.613199823450116e-09,2.759713187194075e-05
Healthy,2.589142278387682e-06,6.5017833745463155e-09,3.058199087357869e-05
Healthy,8.228099795077443e-07,2.29001044417535e-09,1.0283546004275134e-05
Healthy,1.0224477102494034e-06,3.443952919732214e-09,1.560572111685e-05
Healthy,1.0244714714163542e-06,3.570050167886605e-09,1.527627641483675e-05
Healthy,1.4843843530067047e-06,4.5489783245244986e-09,2.114455511014574e-05
Healthy,1.1785036753577547e-06,4.29801636618221e-09,1.6929971233442676e-05
Healthy,1.286720295621268e-06,4.9730369972717e-09,1.8262232476398594e-05
Healthy,1.1607222239864895e-06,4.130645648852459e-09,1.6862164493886857e-05
Healthy,1.071926624050615e-06,3.018780042621417e-09,1.538960819009422e-05
Healthy,1.2859061760112524e-06,3.2802076444271563e-09,1.79712297732337e-05
Healthy,1.3123413513761162e-06,4.3452469732508694e-09,1.8053634532679196e-05
Healthy,1.1594585680215823e-06,3.536689033648593e-09,1.6527638360089174e-05
Healthy,3.667165143309208e-06,1.5683507437542484e-08,4.8763819896130535e-05
Healthy,1.729694315252081e-06,1.9949067856928278e-08,3.156213043179324e-05
Healthy,1.679362582134218e-06,1.0634694642208951e-08,2.4512889623983602e-05
Healthy,1.1075311919684381e-06,6.0723255756337036e-09,1.713132389185607e-05
Healthy,9.746632519033892e-07,5.776927491474814e-09,1.605611198078219e-05
Healthy,1.0604593190909897e-06,7.0608136101308834e-09,1.7222271033485608e-05
Healthy,1.1665877217166053e-06,4.019683822420892e-09,1.7319601760028317e-05
Healthy,1.0387555828933702e-06,3.080720976743502e-09,1.6810852620780785e-05
Healthy,9.98042566536467e-07,2.6587813145997368e-09,1.5988422564044475e-05
Healthy,1.6821652898958673e-06,1.7521114717685787e-08,2.478531498115738e-05
Healthy,9.249106367419239e-07,9.94938060105268e-09,1.4316797661787092e-05
Healthy,3.7603878389378605e-07,3.6755565467070364e-09,5.940994560032117e-06
Healthy,6.225161141578472e-07,7.440742915941015e-09,1.0125547594793547e-05
Healthy,4.4155306210564075e-07,5.953977968985089e-09,7.3376694296750895e-06
Healthy,2.2516037112266395e-06,3.30968578015438e-08,3.5824890001266086e-05
Healthy,2.4483141114167677e-06,3.006388357456851e-08,3.843776013892512e-05
Healthy,2.885984046547752e-06,4.080811842010071e-08,4.470478817419828e-05
Healthy,2.532268473792589e-06,3.470606359052468e-08,3.937353762833938e-05
Healthy,2.6389594458036617e-06,3.23750869842827e-08,4.061985295374745e-05
Healthy,1.6325465948111807e-06,1.9415159503057814e-08,2.446748333583441e-05
Healthy,2.949577904069622e-06,3.817092980642355e-08,4.6731625578872724e-05
Healthy,2.591457780160661e-06,3.5155888743564866e-08,4.1293388123039085e-05
Healthy,2.2221539831239422e-07,1.0833968954771247e-10,2.495310235398642e-06
