Estado,Sumatoria,Mediana,Varianza
Healthy,5.687328670480764e-07,3.4768332400194522e-09,7.618531745083592e-06
Healthy,2.0662620001157613e-07,1.2622632106441944e-09,3.076297990200228e-06
Healthy,5.950734857576738e-07,3.801918297047606e-09,7.943040993145573e-06
Healthy,3.3807713062289113e-07,2.6947385549005092e-09,4.6892160002960545e-06
Healthy,5.167922535818209e-07,3.759037978626693e-09,7.12468639840034e-06
Healthy,4.72622798717787e-07,3.061445112293996e-09,6.458240946210322e-06
Healthy,1.3227614456911033e-07,1.641727023759178e-09,2.141082884824886e-06
Healthy,1.2639269434435612e-07,1.085459515715769e-09,1.8457178234894295e-06
Healthy,3.7657733896125212e-06,2.0132530771697817e-07,0.0003190471822977574
Healthy,5.062134949898109e-06,2.1173117838429675e-07,0.00033136374642924734
Healthy,3.1342312412748107e-06,1.3039603663550243e-07,0.00019747821733236362
Healthy,2.9098387973034505e-06,1.1307786042604031e-07,0.000163575122679246
Healthy,2.8932060811421826e-06,1.2911319877772016e-07,0.00020266196943221804
Healthy,3.2596634394028636e-06,1.4191000737385856e-07,0.0001959444212440496
Healthy,1.9781646707699287e-06,7.923825471317082e-08,0.00011658984282233232
Healthy,1.6763854444633932e-06,7.636483188567624e-10,1.8484366135103296e-05
Healthy,3.7216142793030115e-06,4.881030251276505e-10,3.953219624276709e-05
Healthy,0.00015428525427370167,2.0084840106156924e-07,0.0017806291555797237
Healthy,0.000942326084381713,2.226981050150031e-06,0.0113215833592136
Healthy,0.0005918525004124315,9.334751491861187e-07,0.007282358383489149
Healthy,0.0008973819841390551,2.223160151473056e-06,0.010974808910141477
Healthy,0.0009610823911243754,2.6647276368706406e-06,0.01171221923553325
Healthy,0.0005118872368140413,1.221447256994762e-06,0.0062691962615599155
Healthy,0.00042717718665724293,8.229509758928038e-07,0.005230901367970404
Healthy,1.9037781259100888e-05,2.620563746224898e-07,0.0003300019946425225
Healthy,2.114031070386029e-05,3.5326534553047433e-07,0.0004095007618752845
Healthy,1.830844123651397e-05,2.5694913500891764e-07,0.00033517166412701374
Healthy,2.2460303558480678e-05,2.902754434994466e-07,0.0004012848796101343
Healthy,2.8699743369112008e-05,3.425744206116532e-07,0.0004484983047345219
Healthy,0.00012185186611410322,1.8076124069201142e-07,0.0014007041783177469
Healthy,0.00010340358237819333,1.6675016294235193e-07,0.0011770648305531478
Healthy,0.00010594095279257946,1.6750595026495473e-07,0.0012188327170399133
Healthy,0.0001478568999136608,2.405003152721718e-07,0.0016832199797208957
Healthy,4.068252299335109e-05,3.434082360717713e-07,0.0006079569249742225
Healthy,5.6493325044451407e-05,4.542594819027553e-07,0.0008132456108256781
Healthy,3.57828501376506e-05,3.3706858737492325e-07,0.0005302425261707723
Healthy,3.0697758976821517e-05,2.54552653074078e-07,0.0004688178897326808
Healthy,4.470418155455986e-05,3.2032695301677207e-07,0.0006304646971109397
Healthy,5.5009703892544954e-05,4.0306993423452055e-07,0.0007785141774033615
Healthy,4.5978999044572634e-05,4.551802348173513e-07,0.0006882788246343223
Healthy,1.7431770181114383e-05,1.2839927346793754e-08,0.00019554056437557466
Healthy,3.313628540965109e-05,2.53710060057236e-08,0.00038922073617595707
Healthy,1.755005730130413e-05,1.33170272076593e-08,0.00021936656660851003
Healthy,2.7760082552780216e-05,2.577376009992808e-08,0.00030867202447134814
Healthy,0.0006135091576246854,1.28261414458499e-06,0.007348764609021743
Healthy,0.0007744564328942309,1.981322226168647e-06,0.009555318213711717
Healthy,0.0007842848827106218,2.0033872103967288e-06,0.009426439390719472
Healthy,0.0002667785614959388,6.282048726257197e-07,0.003208472665700316
Healthy,0.0007246489353927881,1.60586070297203e-06,0.009013976231863124
Healthy,0.0002645765525677917,5.661372882614267e-07,0.0031607906402338895
Healthy,0.00020262656938175162,5.305934199224865e-07,0.002571998434485077
Healthy,0.0007070855579655242,2.0285846500101915e-06,0.008569386307379393
Healthy,0.0004671675165198223,1.1358546832883891e-06,0.005874405766769883
Healthy,5.0541570276502496e-05,1.4679041013345768e-07,0.0006429878057193184
Healthy,8.011846795348725e-05,2.5766130614835297e-07,0.0009797469156732554
Healthy,8.513842760831013e-05,3.2310582890109143e-07,0.0010426033671330794
Healthy,7.511284351842146e-05,2.384717435464739e-07,0.0009332632407185663
Healthy,8.144743222797766e-05,2.631961530342983e-07,0.0009810556127495661
Healthy,1.1853497879303003e-07,2.3366118048530254e-11,1.323715980270215e-06
Healthy,2.111178379717028e-07,7.277265445250731e-11,2.3327629028449444e-06
Healthy,2.387790416281907e-07,8.928054908992928e-11,2.616376038141262e-06
Healthy,1.7597505148668275e-07,4.3932174095251494e-11,1.9575259388017215e-06
Healthy,1.7067351714203899e-07,4.6307666712305636e-11,1.904988020786188e-06
Healthy,1.0810936136526359e-07,3.621353472269324e-11,1.2121248701989553e-06
Healthy,1.0876420106433346e-07,3.487905825862456e-11,1.2066813293077207e-06
Healthy,9.897224467863936e-08,5.162318387196016e-10,1.3304249662033848e-06
Healthy,1.4319678942611163e-07,2.9117213439562967e-10,1.656565589099721e-06
Healthy,1.5901968147624145e-07,2.6616156648364224e-10,1.8017894393795694e-06
Healthy,1.1187682837056265e-07,2.8967404167309733e-10,1.3321302914248832e-06
Healthy,1.3966072485987897e-07,4.181867098011111e-10,1.6467739139262608e-06
Healthy,1.6884841580628955e-07,3.9035474299069536e-10,2.095085615988507e-06
Healthy,9.452072561679265e-08,6.319759009249594e-10,1.286201929182496e-06
Healthy,1.1422512002383897e-07,3.3369541133679937e-10,1.348605384544578e-06
Healthy,9.593259403681278e-08,4.604058138333615e-10,1.183587427572873e-06
Healthy,1.841644170395871e-07,6.361938951947508e-10,2.2371505939681754e-06
Healthy,1.40393467054853e-07,9.010942154115995e-10,1.952092607136971e-06
Healthy,2.866380876194646e-07,1.469351076979474e-09,3.698927453463821e-06
Healthy,2.7382912933962276e-07,1.1608014335249027e-09,3.6320688847936865e-06
Healthy,3.176585147171293e-07,9.652417222462448e-10,3.8005957183761678e-06
Healthy,2.709034179654211e-07,9.79439520692505e-10,3.3210495372333233e-06
Healthy,3.1857041753879544e-07,1.1416821747494683e-09,3.881361937878257e-06
Healthy,2.32155396266147e-07,7.00324742355042e-10,2.8807852338466638e-06
Healthy,2.4278394989493603e-07,5.88604017767111e-10,2.8610298357863487e-06
Healthy,2.166962572276363e-07,6.185262681859516e-10,2.6426661916301103e-06
Healthy,2.4306241071081953e-07,6.785595364884502e-10,2.7971163677058347e-06
Healthy,2.4347406935378664e-07,7.687100877165692e-10,2.973656634283172e-06
Healthy,1.94310510053186e-07,7.431362438999086e-10,2.3850475097199965e-06
Healthy,7.672469194204719e-08,3.956035583649429e-10,1.060317118614289e-06
Healthy,1.003964087206045e-07,6.40356974003348e-10,1.356975602079262e-06
Healthy,2.439379221194575e-06,2.8428726177994343e-09,2.9033171933429697e-05
Healthy,2.3315093965020913e-06,3.3432333590699863e-09,2.7881387503978395e-05
Healthy,2.0372734275959137e-06,1.986659353899368e-09,2.3654838271886443e-05
Healthy,1.6893776856900067e-06,2.247081110806829e-09,1.990478948578172e-05
Healthy,7.268484341756807e-07,9.797513355631325e-10,9.191302229706318e-06
Healthy,1.7829978277557226e-06,2.1704298909212274e-09,2.066935873785979e-05
Healthy,5.566771327327166e-07,5.256453695319484e-10,7.302773399189847e-06
Healthy,1.8017770130781432e-06,4.54889836759366e-09,2.3216484066257313e-05
Healthy,2.0097527950699905e-06,7.008122863214281e-09,2.6007453114250483e-05
Healthy,1.883661207798023e-06,3.31241858212008e-09,2.273622821089617e-05
Healthy,7.595089673209103e-07,9.816201810246091e-10,9.629783562965236e-06
Healthy,9.916633520227215e-07,1.5755735861957217e-09,1.1518799466823865e-05
Healthy,6.487807047345438e-07,8.998052079429652e-10,8.291337883030818e-06
Healthy,6.022751608314939e-06,1.438222446325909e-09,6.830494483577817e-05
Healthy,5.733738892669974e-06,8.366830273426376e-09,6.68916832610049e-05
Healthy,6.810175585917749e-06,6.0852631087478675e-09,7.808285609890935e-05
Healthy,6.415424719054878e-06,5.9375168711349475e-09,7.335799475225878e-05
Healthy,5.490433529642614e-06,3.690299608657555e-09,6.259300585184103e-05
Healthy,8.945897274923375e-07,3.6628889435897667e-10,1.0704905883550235e-05
Healthy,6.496291296509036e-07,3.5246150367710755e-10,7.281965290889304e-06
Healthy,1.4448660095292651e-06,9.316720217044057e-10,1.6611372796953837e-05
Healthy,9.0675764098564e-07,6.459502594693469e-10,1.0459986859023227e-05
Healthy,6.357408199632208e-07,4.2171681173761967e-10,7.159668262800249e-06
Healthy,1.0867019805506437e-06,2.9762376486397583e-09,1.3103013300240432e-05
Healthy,1.2967534653170526e-06,1.4344370690403607e-09,1.5079028547559172e-05
Healthy,1.1531206700692016e-06,1.3088320598360966e-09,1.3638375139932257e-05
Healthy,1.4835936197684996e-06,2.167425401842036e-09,1.7416688935998552e-05
Healthy,3.9019847997755515e-06,4.194768200474152e-09,4.562851771171121e-05
Healthy,3.5075571061075835e-06,3.5269821001119833e-09,4.100718556000756e-05
Healthy,2.8843646060594215e-06,4.843853080132921e-09,3.384061003328976e-05
Healthy,2.028019822071408e-06,1.987792231445561e-09,2.3479713361232017e-05
Healthy,8.544301388787789e-07,1.1763109624405654e-09,1.0667546038901547e-05
Healthy,3.132958985060694e-06,4.35957401482611e-09,3.7543376055003316e-05
Healthy,1.0567599336707832e-06,1.764185642036629e-09,1.3038264369300309e-05
Healthy,2.0047815986504857e-07,2.4194526338080656e-09,4.371742132500723e-06
Healthy,2.358859104986216e-07,2.729704778267757e-09,5.1664583401158755e-06
Healthy,2.845329053614217e-07,3.4170944688401154e-09,5.630533327635878e-06
Healthy,2.5800183151441717e-07,3.690115287266042e-09,5.28460588948087e-06
Healthy,2.465290381353691e-07,2.9325280501187486e-09,5.2313288422330285e-06
Healthy,3.041914746410059e-07,2.9554734406524118e-09,5.691350809117508e-06
Healthy,3.210896136639877e-07,3.4319759571668073e-09,6.420651897253703e-06
Healthy,3.660936244490679e-07,3.670233732753212e-09,6.629344898161632e-06
Healthy,6.078590780206637e-07,3.8342941618738585e-09,1.0358353953551186e-05
Healthy,4.755660063120695e-07,3.809583849959257e-09,8.089393406449014e-06
Healthy,6.950832123286746e-07,4.4080015455749255e-09,1.1122110243244365e-05
Healthy,7.121411250125779e-07,4.6598243907340596e-09,1.1590239953147671e-05
Healthy,7.176547893885946e-07,4.994526952117241e-09,1.2090800670064525e-05
Healthy,5.413805362739362e-07,4.085296390670111e-09,9.57392585839679e-06
Healthy,5.14759327636079e-07,4.6649184389304875e-09,9.369709096375064e-06
Healthy,2.801429445118379e-06,3.853746933252293e-09,3.244254270887197e-05
Healthy,2.4264626760657997e-06,4.543381717370464e-09,2.9448226003366117e-05
Healthy,3.676348965216734e-06,5.403371918860355e-09,4.3791397652628146e-05
Healthy,5.391346236926874e-07,8.595803145908716e-10,7.070265103096674e-06
Healthy,8.972726359858801e-07,1.3407976619027663e-09,1.1416300075115162e-05
Healthy,7.382313044936305e-07,9.970273592574975e-10,1.018195022913887e-05
Healthy,7.893321693026879e-07,1.7121135239292996e-09,1.06791366922587e-05
Healthy,5.627289789861189e-06,8.903859366529574e-09,6.659118975780329e-05
Healthy,4.719367696721074e-06,7.533881843216084e-09,5.489954554621619e-05
Healthy,4.6618932233981596e-06,9.739219967730168e-09,5.5019135135577624e-05
Healthy,3.3359173850589484e-06,3.530097803680307e-09,3.948015880598671e-05
Healthy,4.30348369212421e-06,4.989768227661613e-09,5.024030440183268e-05
Healthy,3.701301924093033e-06,4.0131679009226065e-09,4.331867248772006e-05
Healthy,5.5191978663516975e-06,8.111344033552051e-09,6.735537977146373e-05
Healthy,5.906853715428394e-06,1.1025569678396353e-08,7.024765569465663e-05
Healthy,6.090540939405945e-06,1.2117437133881113e-08,7.372910470482413e-05
Healthy,1.8097106785066644e-06,6.526231431306776e-09,2.3628527864495778e-05
Healthy,3.789786219182251e-08,1.2603980856001345e-10,4.74878360819089e-07
Healthy,1.6253013544386944e-08,1.8658726670233426e-11,1.8731770463300217e-07
Healthy,2.600141720785141e-08,7.385789578071305e-11,3.3047026870410084e-07
Healthy,4.828097138949214e-08,9.625000280612839e-11,5.631240846299508e-07
Healthy,2.5419493254317917e-07,4.278116148816792e-10,3.1697032370569283e-06
Healthy,9.97604697134116e-08,7.266718368187638e-10,1.6542100650851598e-06
Healthy,2.699122684553833e-07,1.1352431556324025e-09,3.2921058336436625e-06
Healthy,1.0241876279862527e-07,1.6011462898274424e-10,1.1796985069297432e-06
Healthy,4.3455313156188234e-07,7.188134011292715e-10,5.011146075398994e-06
Healthy,4.330407863372496e-07,4.1857152957257233e-10,4.933070866967381e-06
Healthy,7.607419294963843e-07,7.720970807400256e-10,8.467653377186399e-06
Healthy,7.589257329265836e-07,3.6702047388046097e-10,8.453580592013917e-06
Healthy,8.621611094370135e-08,3.7500041801426144e-10,1.0280095640405459e-06
Healthy,2.595240627227394e-07,6.350018774207318e-10,3.271330790428356e-06
Healthy,2.3441127985290072e-07,3.7449754032532776e-10,2.7048240820915895e-06
Healthy,1.5199353976235194e-07,5.688552417240285e-10,1.904541985447451e-06
Healthy,1.3932947395692646e-07,5.220865106186828e-10,1.8049461160734366e-06
Healthy,1.1237548264684146e-07,6.522593335099605e-10,1.5003614596145994e-06
Healthy,1.3673107928936861e-07,5.789566827750248e-10,1.7351046655344926e-06
Healthy,4.1453718059933766e-08,3.309192306166778e-10,5.775100823377022e-07
Healthy,4.55825818079189e-08,2.7840601869672936e-10,6.046326657815116e-07
Healthy,6.948820529820966e-08,3.729022523530387e-10,9.11980287513974e-07
Healthy,5.4190212092119484e-08,3.4624260444628314e-10,7.48837988125365e-07
Healthy,5.220753033575855e-08,2.427112367074466e-10,6.667655488804591e-07
Healthy,1.5530171425513905e-07,1.136943125935413e-10,1.7950806277253271e-06
Healthy,2.8972515454332376e-07,4.298757151541071e-10,3.343336998736355e-06
Healthy,1.409438574739098e-07,3.314110091668204e-09,3.904332951287286e-06
Healthy,1.56054109373189e-07,3.2858336473268913e-09,3.828900323628946e-06
Healthy,1.5027311583987116e-07,3.859441317651854e-09,4.209802892902083e-06
Healthy,5.3595357356986214e-08,4.3510480685016194e-10,7.592617798704166e-07
Healthy,1.0868750699883508e-08,4.96906154497796e-11,1.5140712602513333e-07
Healthy,1.6582082686673463e-08,1.3666699858261295e-10,2.5616943647338603e-07
Healthy,1.3368857725444171e-08,1.1974932133788918e-10,2.0874326508688508e-07
Healthy,1.0236876905460958e-08,7.286490906822286e-11,1.5754838820428744e-07
Healthy,1.5429505004402316e-08,1.7930198861841863e-10,2.494425131321081e-07
Healthy,3.1727467712732944e-07,3.279697748440491e-09,5.254990320996976e-06
Healthy,3.2878260474663736e-06,3.043596608383744e-08,4.8425398173564905e-05
Healthy,5.225357952005002e-08,1.0248616764161084e-10,5.966506455728487e-07
Healthy,8.940145064963768e-07,6.928203501456085e-09,1.3028659270476897e-05
Healthy,3.3197430834245806e-06,1.170255815570947e-08,4.277503132597064e-05
Healthy,4.162510754772374e-06,3.105269246412127e-08,6.386970349828708e-05
Healthy,3.114940300503275e-08,4.868405202783414e-11,3.6993945633397003e-07
Healthy,3.367466113513784e-08,8.529869165087711e-11,4.089809192613245e-07
Healthy,3.582391556564988e-08,7.237678697326927e-11,4.2469042054059e-07
Healthy,2.8976952974534554e-08,5.148241450677002e-11,3.4863529516806643e-07
Healthy,3.1721994988454504e-08,5.789836368648347e-11,3.7990073222168797e-07
Healthy,2.8204595445996513e-08,3.9979849303309596e-11,3.3018659606669316e-07
Healthy,2.7476761037241493e-08,4.278958960936769e-11,3.252024238144831e-07
Healthy,1.6736220948017686e-06,2.8878438244985956e-09,2.0554955761805714e-05
Healthy,1.5985652302357637e-06,2.3024193484869024e-09,1.9526327765692194e-05
Healthy,1.361097938039088e-06,2.1335601539695085e-09,1.6686463869905004e-05
Healthy,1.679603232725559e-06,2.9561024285101774e-09,2.050206387548128e-05
Healthy,1.698530461750938e-06,3.0091927140014485e-09,2.1480056918422545e-05
Healthy,2.1193294697943956e-06,3.0398984700040824e-09,2.5500486963102576e-05
Healthy,3.1806060574617536e-06,4.252642233219453e-09,3.5816889987072656e-05
Healthy,2.106237014176264e-06,2.52068599060153e-09,2.4105648752802625e-05
Healthy,1.9251644288016654e-06,2.6782114750595653e-09,2.2831083122195835e-05
Healthy,1.3493450506264733e-06,2.8693006379095797e-09,1.68257749612021e-05
Healthy,1.71325146863338e-06,3.5048808678736755e-09,2.1270970383452352e-05
Healthy,3.4161056505200394e-06,1.1976517043397162e-08,4.34521784970118e-05
Healthy,2.2153461740597457e-06,4.282402509759793e-09,2.771399982525738e-05
Healthy,1.9871926186361526e-06,3.3579701686614773e-09,2.4445332760458576e-05
Healthy,2.3724928288982488e-06,7.86573644626845e-09,3.200652933536751e-05
Healthy,3.351572702011617e-06,1.1356671154285412e-08,4.373697978045705e-05
Healthy,3.4055268236534692e-06,1.0096292834833595e-08,4.3358036330825224e-05
Healthy,2.828071222821329e-06,6.9062361935352294e-09,3.56237827623821e-05
Healthy,3.410323879390226e-06,5.763366140236753e-09,4.1345525424015885e-05
Healthy,1.9397633655422184e-06,1.6310127711179136e-09,2.20706925178843e-05
Healthy,1.3292964539220333e-06,9.158888897747863e-10,1.552664431082394e-05
Healthy,1.487406050952643e-06,1.178694589422963e-09,1.7334396546089483e-05
Healthy,1.123659363944107e-06,7.975500659977607e-10,1.3468840150249938e-05
Healthy,1.4645131113968162e-06,1.18800776512414e-09,1.6776113597444463e-05
Healthy,1.0632992142309856e-06,7.282658272551783e-10,1.2371878421463251e-05
Healthy,1.3014991101847196e-06,1.1454476763398594e-09,1.5416051003780632e-05
Healthy,8.869953100547182e-07,6.159273652946863e-10,1.0652895695218702e-05
Healthy,8.404351952387789e-07,5.748633905356977e-10,1.071934264838991e-05
Healthy,1.118757276005606e-06,7.004815762037143e-10,1.3246077150277391e-05
Healthy,1.1914900942651033e-06,6.188761076565478e-10,1.3919004270403413e-05
Healthy,1.2466489697556562e-06,1.486045864365813e-09,1.4621282629249749e-05
Healthy,1.915694203499491e-06,1.1244945176159503e-09,2.2244118819025852e-05
Healthy,1.3120870643425306e-06,7.776984344312616e-10,1.5149018698188826e-05
Healthy,1.3916138183609907e-06,9.049396269679362e-10,1.8093744206557603e-05
Healthy,1.0422717979844696e-06,3.222562158942925e-09,1.4103886229372777e-05
Healthy,1.8503768395127858e-06,3.981486436861474e-09,2.2744407776626523e-05
Healthy,2.82133894511906e-06,5.437720439715657e-09,3.414726768108173e-05
Healthy,2.8722201886731394e-06,4.9165547390047065e-09,3.498183020719031e-05
Healthy,2.6946511014657633e-06,3.87505013814312e-09,3.363219812742292e-05
Healthy,1.2883611610473492e-06,5.141497780961219e-09,1.690386136360313e-05
Healthy,8.625558951745159e-07,1.4920035247126698e-09,1.0786946621084206e-05
Healthy,5.800291589807926e-07,7.40376849853305e-10,7.708242728325618e-06
Healthy,1.16628359371824e-06,1.7107390140999653e-09,1.4070786976697223e-05
Healthy,7.010038081841244e-07,1.7619296701569674e-09,9.392290511066349e-06
Healthy,8.690993056173855e-07,1.7503921871995664e-09,1.0870706808051761e-05
Healthy,6.662054633844474e-07,1.642463669673408e-09,8.701910717958314e-06
Healthy,7.290188750856758e-07,1.7308673405306907e-09,9.696026457101833e-06
Healthy,5.327400889267541e-07,1.0795085765820366e-09,6.994952224141406e-06
Healthy,7.285705102038585e-07,1.2781035795547529e-09,9.452560317861042e-06
Healthy,5.8357320490262e-07,1.4917054000457898e-09,7.865889588026442e-06
Healthy,8.518249305870834e-07,2.1555482711895304e-09,1.0830195870458897e-05
Healthy,8.232601097443596e-07,2.3373408649383053e-09,1.0637150443453087e-05
Healthy,1.756941475946148e-06,1.0462647409583929e-08,2.644412577819299e-05
Healthy,2.2697831302452015e-06,8.778538206589245e-09,3.0106316843133913e-05
Healthy,1.5490092217548014e-06,5.82886217447304e-09,2.1318877026003197e-05
Healthy,1.0907944865208057e-06,5.14516347646572e-09,1.5630720830439877e-05
Healthy,2.587592398306567e-06,7.15212662280932e-09,3.284824660422943e-05
Healthy,1.318813180690385e-06,4.001083661553508e-09,1.683615148697934e-05
Healthy,1.910331046813251e-06,5.716927137701715e-09,2.4545785656055905e-05
Healthy,1.673889086875549e-06,6.13527404336662e-09,2.225166842034957e-05
Healthy,2.646887710044333e-06,6.9229408466156355e-09,3.502217435987939e-05
Healthy,2.005744692769219e-06,7.572730905877728e-09,2.914927858326513e-05
Healthy,1.2649711986462009e-06,6.337554160717227e-09,1.776018410746664e-05
Healthy,1.3884907612978852e-06,3.5267259272892495e-09,1.772155675587225e-05
Healthy,9.065275869195616e-07,3.196057320146803e-09,1.299075146218456e-05
Healthy,2.65933850539789e-06,5.9694187370676075e-09,3.300424965687876e-05
Healthy,2.1161743386976587e-06,3.5570252242827775e-09,2.560102902603275e-05
Healthy,6.397673134174135e-07,8.957064554872699e-10,7.625669717538388e-06
Healthy,1.2686070646814154e-06,3.088088590030053e-09,1.5154574145125305e-05
Healthy,9.827229457925959e-07,1.9580532412864497e-09,1.1922457574388624e-05
Healthy,8.833667985278116e-07,2.1013574541338127e-09,1.10524059276289e-05
Healthy,1.23278828262833e-06,2.577982259979473e-09,1.4888554353770658e-05
Healthy,1.0407560267573559e-06,1.6519789917041494e-09,1.2658355762861456e-05
Healthy,9.850746346193401e-07,2.2033672454417455e-09,1.2160976815418712e-05
Healthy,8.494221693978747e-07,2.4907171924331083e-09,1.0501582257800322e-05
Healthy,8.086336354564291e-07,2.519194008295598e-09,1.0238713869594156e-05
Healthy,8.027212933835392e-07,1.7416789786106084e-09,9.873063242831003e-06
Healthy,8.773427223143919e-07,1.4581666385590417e-09,1.0309399902046504e-05
Healthy,8.517130443451182e-07,1.5726693113143628e-09,9.980369066004247e-06
Healthy,2.2745733428740887e-06,5.0809925463855245e-09,2.8376034664952255e-05
Healthy,2.0235098836922632e-06,7.613199823450116e-09,2.759713187194075e-05
Healthy,2.4662408179411044e-06,6.5017833745463155e-09,3.058199087357869e-05
Healthy,7.816847640242751e-07,2.29001044417535e-09,1.0283546004275134e-05
Healthy,9.913365181561072e-07,3.443952919732214e-09,1.560572111685e-05
Healthy,9.957186966571524e-07,3.570050167886605e-09,1.527627641483675e-05
Healthy,1.4405226894565358e-06,4.5489783245244986e-09,2.114455511014574e-05
Healthy,1.1425467290285334e-06,4.29801636618221e-09,1.6929971233442676e-05
Healthy,1.2361970721633068e-06,4.9730369972717e-09,1.8262232476398594e-05
Healthy,1.1141581838733485e-06,4.130645648852459e-09,1.6862164493886857e-05
Healthy,1.0403218126101127e-06,3.018780042621417e-09,1.538960819009422e-05
Healthy,1.2514922876630177e-06,3.2802076444271563e-09,1.79712297732337e-05
Healthy,1.2714482505960013e-06,4.3452469732508694e-09,1.8053634532679196e-05
Healthy,1.125728510822934e-06,3.536689033648593e-09,1.6527638360089174e-05
Healthy,3.430131154719725e-06,1.5683507437542484e-08,4.8763819896130535e-05
Healthy,1.4465272197086729e-06,1.9949067856928278e-08,3.156213043179324e-05
Healthy,1.52652403053706e-06,1.0634694642208951e-08,2.4512889623983602e-05
Healthy,1.0188568417647286e-06,6.0723255756337036e-09,1.713132389185607e-05
Healthy,8.866354290531499e-07,5.776927491474814e-09,1.605611198078219e-05
Healthy,9.695603295469571e-07,7.0608136101308834e-09,1.7222271033485608e-05
Healthy,1.1238439362240297e-06,4.019683822420892e-09,1.7319601760028317e-05
Healthy,1.0078884480987108e-06,3.080720976743502e-09,1.6810852620780785e-05
Healthy,9.6489519688989e-07,2.6587813145997368e-09,1.5988422564044475e-05
Healthy,1.259304823701269e-06,1.7521114717685787e-08,2.478531498115738e-05
Healthy,7.343775670811805e-07,9.94938060105268e-09,1.4316797661787092e-05
Healthy,3.058005563534257e-07,3.6755565467070364e-09,5.940994560032117e-06
Healthy,4.843952420574917e-07,7.440742915941015e-09,1.0125547594793547e-05
Healthy,3.23598291580117e-07,5.953977968985089e-09,7.3376694296750895e-06
Healthy,1.5175994647745755e-06,3.30968578015438e-08,3.5824890001266086e-05
Healthy,1.6886064773256398e-06,3.006388357456851e-08,3.843776013892512e-05
Healthy,1.931586146456077e-06,4.080811842010071e-08,4.470478817419828e-05
Healthy,1.6918293248507562e-06,3.470606359052468e-08,3.937353762833938e-05
Healthy,1.8261281828547053e-06,3.23750869842827e-08,4.061985295374745e-05
Healthy,1.1632616343011036e-06,1.9415159503057814e-08,2.446748333583441e-05
Healthy,2.139053042591915e-06,3.817092980642355e-08,4.6731625578872724e-05
Healthy,1.7796328129692908e-06,3.5155888743564866e-08,4.1293388123039085e-05
Healthy,2.193466406447076e-07,1.0833968954771247e-10,2.495310235398642e-06
