Estado,Sumatoria,Mediana,Varianza
Healthy,6.379208534652046e-09,7.431362438999086e-10,2.3850475097199965e-06
Healthy,1.6756971946295128e-09,3.956035583649429e-10,1.060317118614289e-06
Healthy,1.2374593591894313e-09,6.40356974003348e-10,1.356975602079262e-06
Healthy,4.9067768607172386e-08,2.8428726177994343e-09,2.9033171933429697e-05
Healthy,3.8348991975383785e-08,3.3432333590699863e-09,2.7881387503978395e-05
Healthy,3.487764752180481e-08,1.986659353899368e-09,2.3654838271886443e-05
Healthy,3.9893941952358024e-08,2.247081110806829e-09,1.990478948578172e-05
Healthy,2.1291246563469416e-09,9.797513355631325e-10,9.191302229706318e-06
Healthy,6.017633413131109e-08,2.1704298909212274e-09,2.066935873785979e-05
Healthy,1.1736364154440136e-08,5.256453695319484e-10,7.302773399189847e-06
Healthy,7.258578165838705e-08,4.54889836759366e-09,2.3216484066257313e-05
Healthy,1.1676840289801288e-07,7.008122863214281e-09,2.6007453114250483e-05
Healthy,2.788908859269593e-08,3.31241858212008e-09,2.273622821089617e-05
Healthy,9.548833887671032e-09,9.816201810246091e-10,9.629783562965236e-06
Healthy,1.2562825234675096e-08,1.5755735861957217e-09,1.1518799466823865e-05
Healthy,5.947072010385105e-09,8.998052079429652e-10,8.291337883030818e-06
Healthy,1.0086614868499192e-07,1.438222446325909e-09,6.830494483577817e-05
Healthy,5.5091865236196766e-08,8.366830273426376e-09,6.68916832610049e-05
Healthy,8.048518788762032e-08,6.0852631087478675e-09,7.808285609890935e-05
Healthy,8.429779965600766e-08,5.9375168711349475e-09,7.335799475225878e-05
Healthy,4.722700820444775e-08,3.690299608657555e-09,6.259300585184103e-05
Healthy,1.2409685670212999e-08,3.6628889435897667e-10,1.0704905883550235e-05
Healthy,4.0410283667872214e-09,3.5246150367710755e-10,7.281965290889304e-06
Healthy,3.0329759928039175e-08,9.316720217044057e-10,1.6611372796953837e-05
Healthy,1.526742031008528e-08,6.459502594693469e-10,1.0459986859023227e-05
Healthy,8.63694168671108e-09,4.2171681173761967e-10,7.159668262800249e-06
Healthy,7.78394624633853e-09,2.9762376486397583e-09,1.3103013300240432e-05
Healthy,1.686512418880399e-08,1.4344370690403607e-09,1.5079028547559172e-05
Healthy,2.717128253235563e-08,1.3088320598360966e-09,1.3638375139932257e-05
Healthy,2.7095594519759897e-08,2.167425401842036e-09,1.7416688935998552e-05
Healthy,8.533204277089131e-08,4.194768200474152e-09,4.562851771171121e-05
Healthy,4.6297155537423804e-08,3.5269821001119833e-09,4.100718556000756e-05
Healthy,4.676370656381888e-08,4.843853080132921e-09,3.384061003328976e-05
Healthy,3.9332290209915084e-08,1.987792231445561e-09,2.3479713361232017e-05
Healthy,1.1582727287779393e-08,1.1763109624405654e-09,1.0667546038901547e-05
Healthy,1.1749475228449683e-07,4.35957401482611e-09,3.7543376055003316e-05
Healthy,1.6362570322511233e-08,1.764185642036629e-09,1.3038264369300309e-05
Healthy,3.134072205801529e-10,2.4194526338080656e-09,4.371742132500723e-06
Healthy,2.3599803168955954e-10,2.729704778267757e-09,5.1664583401158755e-06
Healthy,4.637886020305566e-10,3.4170944688401154e-09,5.630533327635878e-06
Healthy,2.766131426583441e-10,3.690115287266042e-09,5.28460588948087e-06
Healthy,1.6256675862409892e-10,2.9325280501187486e-09,5.2313288422330285e-06
Healthy,1.9259005893050092e-10,2.9554734406524118e-09,5.691350809117508e-06
Healthy,1.9058531155006123e-10,3.4319759571668073e-09,6.420651897253703e-06
Healthy,2.3430271847160786e-10,3.670233732753212e-09,6.629344898161632e-06
Healthy,3.133273657286032e-10,3.8342941618738585e-09,1.0358353953551186e-05
Healthy,2.0381862467567732e-10,3.809583849959257e-09,8.089393406449014e-06
Healthy,5.7547843763234e-10,4.4080015455749255e-09,1.1122110243244365e-05
Healthy,7.97932708596403e-10,4.6598243907340596e-09,1.1590239953147671e-05
Healthy,5.882802077158769e-10,4.994526952117241e-09,1.2090800670064525e-05
Healthy,4.2205517905789166e-10,4.085296390670111e-09,9.57392585839679e-06
Healthy,1.5513898106313362e-10,4.6649184389304875e-09,9.369709096375064e-06
Healthy,5.438010342928988e-08,3.853746933252293e-09,3.244254270887197e-05
Healthy,6.141185449542329e-08,4.543381717370464e-09,2.9448226003366117e-05
Healthy,1.1287140728273142e-07,5.403371918860355e-09,4.3791397652628146e-05
Healthy,7.475216864853748e-09,8.595803145908716e-10,7.070265103096674e-06
Healthy,5.725193453469911e-09,1.3407976619027663e-09,1.1416300075115162e-05
Healthy,1.1770688770552388e-08,9.970273592574975e-10,1.018195022913887e-05
Healthy,9.894898262761589e-09,1.7121135239292996e-09,1.06791366922587e-05
Healthy,1.3291003734862033e-07,8.903859366529574e-09,6.659118975780329e-05
Healthy,7.286318343936505e-08,7.533881843216084e-09,5.489954554621619e-05
Healthy,9.579789114677237e-08,9.739219967730168e-09,5.5019135135577624e-05
Healthy,1.885235449944486e-08,3.530097803680307e-09,3.948015880598671e-05
Healthy,3.792432064569297e-08,4.989768227661613e-09,5.024030440183268e-05
Healthy,1.8878279100266617e-08,4.0131679009226065e-09,4.331867248772006e-05
Healthy,7.312197669881599e-08,8.111344033552051e-09,6.735537977146373e-05
Healthy,1.232383628377724e-07,1.1025569678396353e-08,7.024765569465663e-05
Healthy,5.4832981881015826e-08,1.2117437133881113e-08,7.372910470482413e-05
Healthy,1.1537710728391134e-08,6.526231431306776e-09,2.3628527864495778e-05
Healthy,6.61274592601023e-10,1.2603980856001345e-10,4.74878360819089e-07
Healthy,2.7519347167668823e-10,1.8658726670233426e-11,1.8731770463300217e-07
Healthy,7.171450210565035e-10,7.385789578071305e-11,3.3047026870410084e-07
Healthy,1.2242018900103393e-09,9.625000280612839e-11,5.631240846299508e-07
Healthy,2.922980078135802e-09,4.278116148816792e-10,3.1697032370569283e-06
Healthy,2.5881701809124643e-09,7.266718368187638e-10,1.6542100650851598e-06
Healthy,1.2401095778615807e-08,1.1352431556324025e-09,3.2921058336436625e-06
Healthy,2.1629153078813628e-09,1.6011462898274424e-10,1.1796985069297432e-06
Healthy,2.6649688319665285e-08,7.188134011292715e-10,5.011146075398994e-06
Healthy,9.641969925300113e-09,4.1857152957257233e-10,4.933070866967381e-06
Healthy,2.6248167216693244e-08,7.720970807400256e-10,8.467653377186399e-06
Healthy,3.0994264954486995e-08,3.6702047388046097e-10,8.453580592013917e-06
Healthy,8.663703638854059e-09,3.7500041801426144e-10,1.0280095640405459e-06
Healthy,1.9546652952381662e-08,6.350018774207318e-10,3.271330790428356e-06
Healthy,2.4632496443080037e-08,3.7449754032532776e-10,2.7048240820915895e-06
Healthy,6.1682429487779696e-09,5.688552417240285e-10,1.904541985447451e-06
Healthy,8.422194131383342e-09,5.220865106186828e-10,1.8049461160734366e-06
Healthy,4.8689877205336915e-09,6.522593335099605e-10,1.5003614596145994e-06
Healthy,6.852725656131897e-09,5.789566827750248e-10,1.7351046655344926e-06
Healthy,1.8330721703833727e-09,3.309192306166778e-10,5.775100823377022e-07
Healthy,7.691693258466406e-10,2.7840601869672936e-10,6.046326657815116e-07
Healthy,2.9070623448026666e-09,3.729022523530387e-10,9.11980287513974e-07
Healthy,1.4870723654714495e-09,3.4624260444628314e-10,7.48837988125365e-07
Healthy,1.1336066642563794e-09,2.427112367074466e-10,6.667655488804591e-07
Healthy,1.8597612127632204e-09,1.136943125935413e-10,1.7950806277253271e-06
Healthy,2.880831980897755e-09,4.298757151541071e-10,3.343336998736355e-06
Healthy,5.213089938273656e-10,3.314110091668204e-09,3.904332951287286e-06
Healthy,5.22628692093446e-10,3.2858336473268913e-09,3.828900323628946e-06
Healthy,3.7248168891927987e-10,3.859441317651854e-09,4.209802892902083e-06
Healthy,3.2337161928671246e-10,4.3510480685016194e-10,7.592617798704166e-07
Healthy,1.051166077233328e-10,4.96906154497796e-11,1.5140712602513333e-07
Healthy,9.715976700737468e-11,1.3666699858261295e-10,2.5616943647338603e-07
Healthy,7.800007470876249e-11,1.1974932133788918e-10,2.0874326508688508e-07
Healthy,1.0126931572699017e-10,7.286490906822286e-11,1.5754838820428744e-07
Healthy,6.676729655485366e-11,1.7930198861841863e-10,2.494425131321081e-07
Healthy,1.8688494160731248e-09,3.279697748440491e-09,5.254990320996976e-06
Healthy,3.347750201563998e-08,3.043596608383744e-08,4.8425398173564905e-05
Healthy,1.6972197703909806e-09,1.0248616764161084e-10,5.966506455728487e-07
Healthy,6.10665278641794e-08,6.928203501456085e-09,1.3028659270476897e-05
Healthy,3.832909968258732e-08,1.170255815570947e-08,4.277503132597064e-05
Healthy,5.232202791144772e-08,3.105269246412127e-08,6.386970349828708e-05
Healthy,1.8973391935473477e-10,4.868405202783414e-11,3.6993945633397003e-07
Healthy,2.2087487085980313e-10,8.529869165087711e-11,4.089809192613245e-07
Healthy,1.9431994596775507e-10,7.237678697326927e-11,4.2469042054059e-07
Healthy,1.8884850645133655e-10,5.148241450677002e-11,3.4863529516806643e-07
Healthy,1.8740712699697022e-10,5.789836368648347e-11,3.7990073222168797e-07
Healthy,2.5767716831131666e-10,3.9979849303309596e-11,3.3018659606669316e-07
Healthy,2.1096513729413578e-10,4.278958960936769e-11,3.252024238144831e-07
Healthy,1.930299929747902e-08,2.8878438244985956e-09,2.0554955761805714e-05
Healthy,1.2702517344253294e-08,2.3024193484869024e-09,1.9526327765692194e-05
Healthy,1.5293980635814987e-08,2.1335601539695085e-09,1.6686463869905004e-05
Healthy,1.6749541861609184e-08,2.9561024285101774e-09,2.050206387548128e-05
Healthy,2.589216691623539e-08,3.0091927140014485e-09,2.1480056918422545e-05
Healthy,2.8621044124605795e-08,3.0398984700040824e-09,2.5500486963102576e-05
Healthy,6.354937941168073e-08,4.252642233219453e-09,3.5816889987072656e-05
Healthy,2.8692518206245187e-08,2.52068599060153e-09,2.4105648752802625e-05
Healthy,2.1388543210935017e-08,2.6782114750595653e-09,2.2831083122195835e-05
Healthy,2.147737703860678e-08,2.8693006379095797e-09,1.68257749612021e-05
Healthy,2.098196220020518e-08,3.5048808678736755e-09,2.1270970383452352e-05
Healthy,3.0422295289575317e-08,1.1976517043397162e-08,4.34521784970118e-05
Healthy,1.8865189397821595e-08,4.282402509759793e-09,2.771399982525738e-05
Healthy,4.186846365503117e-08,3.3579701686614773e-09,2.4445332760458576e-05
Healthy,1.7415718462040715e-08,7.86573644626845e-09,3.200652933536751e-05
Healthy,3.099274267606943e-08,1.1356671154285412e-08,4.373697978045705e-05
Healthy,2.886150597029309e-08,1.0096292834833595e-08,4.3358036330825224e-05
Healthy,3.64577066125825e-08,6.9062361935352294e-09,3.56237827623821e-05
Healthy,5.977423409486055e-08,5.763366140236753e-09,4.1345525424015885e-05
Healthy,1.586352730407774e-08,1.6310127711179136e-09,2.20706925178843e-05
Healthy,1.3824073030017505e-08,9.158888897747863e-10,1.552664431082394e-05
Healthy,2.300493710922557e-08,1.178694589422963e-09,1.7334396546089483e-05
Healthy,1.0661803337021696e-08,7.975500659977607e-10,1.3468840150249938e-05
Healthy,1.2827887689073778e-08,1.18800776512414e-09,1.6776113597444463e-05
Healthy,1.0483496782011513e-08,7.282658272551783e-10,1.2371878421463251e-05
Healthy,1.1325516652293187e-08,1.1454476763398594e-09,1.5416051003780632e-05
Healthy,9.781150189789724e-09,6.159273652946863e-10,1.0652895695218702e-05
Healthy,1.1913461306819908e-08,5.748633905356977e-10,1.071934264838991e-05
Healthy,1.2453998123742143e-08,7.004815762037143e-10,1.3246077150277391e-05
Healthy,7.882951168799508e-09,6.188761076565478e-10,1.3919004270403413e-05
Healthy,9.709971481041429e-09,1.486045864365813e-09,1.4621282629249749e-05
Healthy,2.6129498858527808e-08,1.1244945176159503e-09,2.2244118819025852e-05
Healthy,1.00841248930481e-08,7.776984344312616e-10,1.5149018698188826e-05
Healthy,1.0506406385014107e-08,9.049396269679362e-10,1.8093744206557603e-05
Healthy,9.375557623044231e-09,3.222562158942925e-09,1.4103886229372777e-05
Healthy,1.3754559705450182e-08,3.981486436861474e-09,2.2744407776626523e-05
Healthy,4.003916511365185e-08,5.437720439715657e-09,3.414726768108173e-05
Healthy,3.274318071861466e-08,4.9165547390047065e-09,3.498183020719031e-05
Healthy,6.8500045571162e-08,3.87505013814312e-09,3.363219812742292e-05
Healthy,1.676446671296761e-08,5.141497780961219e-09,1.690386136360313e-05
Healthy,1.693049580722955e-08,1.4920035247126698e-09,1.0786946621084206e-05
Healthy,6.4624693000779586e-09,7.40376849853305e-10,7.708242728325618e-06
Healthy,2.2867389352237927e-08,1.7107390140999653e-09,1.4070786976697223e-05
Healthy,1.2656695985862834e-08,1.7619296701569674e-09,9.392290511066349e-06
Healthy,1.3612525574723616e-08,1.7503921871995664e-09,1.0870706808051761e-05
Healthy,6.813340850423903e-09,1.642463669673408e-09,8.701910717958314e-06
Healthy,6.47859735879489e-09,1.7308673405306907e-09,9.696026457101833e-06
Healthy,6.120979631449109e-09,1.0795085765820366e-09,6.994952224141406e-06
Healthy,1.944021071800325e-08,1.2781035795547529e-09,9.452560317861042e-06
Healthy,6.063654263064317e-09,1.4917054000457898e-09,7.865889588026442e-06
Healthy,1.1340038219114987e-08,2.1555482711895304e-09,1.0830195870458897e-05
Healthy,6.557560378578527e-09,2.3373408649383053e-09,1.0637150443453087e-05
Healthy,1.633543205874849e-08,1.0462647409583929e-08,2.644412577819299e-05
Healthy,2.2617313306036958e-08,8.778538206589245e-09,3.0106316843133913e-05
Healthy,1.3286129104635008e-08,5.82886217447304e-09,2.1318877026003197e-05
Healthy,8.849026391945498e-09,5.14516347646572e-09,1.5630720830439877e-05
Healthy,4.8001892256342154e-08,7.15212662280932e-09,3.284824660422943e-05
Healthy,1.0177669885182772e-08,4.001083661553508e-09,1.683615148697934e-05
Healthy,2.3516515789897947e-08,5.716927137701715e-09,2.4545785656055905e-05
Healthy,2.143906751913749e-08,6.13527404336662e-09,2.225166842034957e-05
Healthy,7.898734199674479e-08,6.9229408466156355e-09,3.502217435987939e-05
Healthy,2.127015494084527e-08,7.572730905877728e-09,2.914927858326513e-05
Healthy,1.23382978684746e-08,6.337554160717227e-09,1.776018410746664e-05
Healthy,4.566204913549931e-08,3.5267259272892495e-09,1.772155675587225e-05
Healthy,6.684040677659174e-09,3.196057320146803e-09,1.299075146218456e-05
Healthy,6.275519034587069e-08,5.9694187370676075e-09,3.300424965687876e-05
Healthy,3.5056289054813027e-08,3.5570252242827775e-09,2.560102902603275e-05
Healthy,8.984274669056291e-09,8.957064554872699e-10,7.625669717538388e-06
Healthy,1.8985172317831163e-08,3.088088590030053e-09,1.5154574145125305e-05
Healthy,1.2184257007034337e-08,1.9580532412864497e-09,1.1922457574388624e-05
Healthy,8.850381064492917e-09,2.1013574541338127e-09,1.10524059276289e-05
Healthy,1.2110492587214983e-08,2.577982259979473e-09,1.4888554353770658e-05
Healthy,1.4511184629052174e-08,1.6519789917041494e-09,1.2658355762861456e-05
Healthy,1.5332150195478534e-08,2.2033672454417455e-09,1.2160976815418712e-05
Healthy,8.152957589794004e-09,2.4907171924331083e-09,1.0501582257800322e-05
Healthy,9.946924555497326e-09,2.519194008295598e-09,1.0238713869594156e-05
Healthy,9.384620508476794e-09,1.7416789786106084e-09,9.873063242831003e-06
Healthy,1.4775840219224576e-08,1.4581666385590417e-09,1.0309399902046504e-05
Healthy,9.796304100103914e-09,1.5726693113143628e-09,9.980369066004247e-06
Healthy,2.7030057165006458e-08,5.0809925463855245e-09,2.8376034664952255e-05
Healthy,2.685897864916395e-08,7.613199823450116e-09,2.759713187194075e-05
Healthy,1.1912789950477426e-08,6.5017833745463155e-09,3.058199087357869e-05
Healthy,8.671779329306262e-09,2.29001044417535e-09,1.0283546004275134e-05
Healthy,1.2065745453667407e-08,3.443952919732214e-09,1.560572111685e-05
Healthy,2.0002946786389405e-08,3.570050167886605e-09,1.527627641483675e-05
Healthy,1.9404706471621896e-08,4.5489783245244986e-09,2.114455511014574e-05
Healthy,2.0054412380698185e-08,4.29801636618221e-09,1.6929971233442676e-05
Healthy,1.923075351262111e-08,4.9730369972717e-09,1.8262232476398594e-05
Healthy,1.3484558924942637e-08,4.130645648852459e-09,1.6862164493886857e-05
Healthy,1.8865540478425825e-08,3.018780042621417e-09,1.538960819009422e-05
Healthy,2.1099171904116126e-08,3.2802076444271563e-09,1.79712297732337e-05
Healthy,1.9514022813983296e-08,4.3452469732508694e-09,1.8053634532679196e-05
Healthy,2.351556594070636e-08,3.536689033648593e-09,1.6527638360089174e-05
Healthy,4.0213674388639006e-08,1.5683507437542484e-08,4.8763819896130535e-05
Healthy,1.5679012856923124e-08,1.9949067856928278e-08,3.156213043179324e-05
Healthy,1.8714349394990495e-08,1.0634694642208951e-08,2.4512889623983602e-05
Healthy,1.2229713449870179e-08,6.0723255756337036e-09,1.713132389185607e-05
Healthy,7.935368232234667e-09,5.776927491474814e-09,1.605611198078219e-05
Healthy,8.861029205235378e-09,7.0608136101308834e-09,1.7222271033485608e-05
Healthy,1.057626177851086e-08,4.019683822420892e-09,1.7319601760028317e-05
Healthy,1.1587063028842001e-08,3.080720976743502e-09,1.6810852620780785e-05
Healthy,8.592073510744431e-09,2.6587813145997368e-09,1.5988422564044475e-05
Healthy,1.830420872832493e-09,1.7521114717685787e-08,2.478531498115738e-05
Healthy,4.096396103981171e-09,9.94938060105268e-09,1.4316797661787092e-05
Healthy,2.412070413949842e-09,3.6755565467070364e-09,5.940994560032117e-06
Healthy,4.5289602052778144e-09,7.440742915941015e-09,1.0125547594793547e-05
Healthy,2.7381539978471927e-09,5.953977968985089e-09,7.3376694296750895e-06
Healthy,1.0444773971366878e-08,3.30968578015438e-08,3.5824890001266086e-05
Healthy,1.090857801979914e-08,3.006388357456851e-08,3.843776013892512e-05
Healthy,9.51305055155726e-09,4.080811842010071e-08,4.470478817419828e-05
Healthy,1.0628826734197408e-08,3.470606359052468e-08,3.937353762833938e-05
Healthy,7.707764563243991e-09,3.23750869842827e-08,4.061985295374745e-05
Healthy,1.2192249588982392e-08,1.9415159503057814e-08,2.446748333583441e-05
Healthy,1.6283878640315224e-08,3.817092980642355e-08,4.6731625578872724e-05
Healthy,1.0964818610338071e-08,3.5155888743564866e-08,4.1293388123039085e-05
